Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
642,Mister Crab Seafood,Mister Crab Seafood - Ghim Moh Road [Islandwide Delivery],"['Chinese', 'Seafood', 'Singaporean']",1.3114403857303,103.78883313673929,"{'open': True, 'displayedHours': '11:59-22:30', 'sun': '11:59-22:30', 'mon': '11:59-22:30', 'tue': '11:59-22:30', 'wed': '11:59-22:30', 'thu': '11:59-22:30', 'fri': '11:59-22:30', 'sat': '11:59-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2J1GKVBTTV2TT/hero/562bc4f1e04a40af8d325f0aeee241ae_1611732642086961369.jpg,2.6,"[1.3114403857303, 103.78883313673929]",3,6
661,YUZU Japanese Restaurant,YUZU Japanese Restaurant - Holland Village [Islandwide Delivery],"['Japanese', 'Sushi', 'Islandwide Delivery']",1.311129164,103.7953006,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': 'Closed', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJET3DFPA2AFE/hero/d09e2904123847e8801fe261d29f5730_1590486469127875514.jpg,,"[1.311129164, 103.7953006]",3,6
663,Times,Times - Cold Storage Jelita,"['Mart', 'Books', 'Gifts']",1.3178132914260792,103.78584580000002,"{'open': True, 'displayedHours': '10:00-20:30', 'sun': '10:00-20:30', 'mon': '10:00-20:30', 'tue': '10:00-20:30', 'wed': '10:00-20:30', 'thu': '10:00-20:30', 'fri': '10:00-20:30', 'sat': '10:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEUT3UCT6XZV6/hero/55fa41d03ad34719a652bde67a57d161_1589191117596961985.png,5.0,"[1.3178132914260792, 103.78584580000002]",3,6
667,Soup Restaurant,Soup Restaurant - Holland Village [Islandwide Delivery],"['Chicken', 'Noodles', 'Chinese']",1.3107233333333332,103.79599843333334,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-14:30 16:30-21:00', 'tue': '11:00-14:30 16:30-21:00', 'wed': '11:00-14:30 16:30-21:00', 'thu': '11:00-14:30 16:30-21:00', 'fri': '11:00-14:30 16:30-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09806/hero/24c2e98b4f91420ea79e766d35eab67c_1578016126152211730.png,3.9,"[1.3107233333333332, 103.79599843333334]",3,6
673,2am Dessert Bar,2am Dessert Bar - Holland Village [Islandwide Delivery],"['Dessert', 'Islandwide Delivery']",1.3101335,103.7949062,"{'open': True, 'displayedHours': '10:00-23:00', 'sun': '10:00-23:30', 'mon': 'Closed', 'tue': '10:00-23:00', 'wed': '10:00-23:00', 'thu': '10:00-23:00', 'fri': '10:00-23:00', 'sat': '10:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEFT4NETY4GTE/hero/2f1220eda9c3460488cf15093e8bff4f_1592094066452777748.jpeg,4.2,"[1.3101335, 103.7949062]",3,6
676,Tiong Bahru Bakery,Tiong Bahru Bakery - 43 Jalan Merah Saga (#01-74) [Islandwide Delivery],"['Bakery', 'Coffee', 'Breakfast & Brunch', 'Dessert', 'Cake']",1.310569975,103.79653333333331,"{'open': True, 'displayedHours': '07:30-18:30', 'sun': '07:30-18:30', 'mon': '07:30-18:30', 'tue': '07:30-18:30', 'wed': '07:30-18:30', 'thu': '07:30-18:30', 'fri': '07:30-18:30', 'sat': '07:30-18:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY6XVVMCBA22VT/hero/1b725a8414684c3b94e1c076b6a00316_1585189106530752023.jpeg,4.6,"[1.310569975, 103.79653333333331]",3,6
677,Mian Jia Noodle Bar,Mian Jia Noodle Bar - Holland Village[Islandwide Delivery],"['Same Prices In-Store', 'Asian', 'Islandwide Delivery', 'Chinese']",1.310485123772511,103.79496476755143,"{'open': True, 'displayedHours': '00:00-04:00 11:00-23:59', 'sun': '00:00-04:00 11:00-23:59', 'mon': '00:00-04:00 11:00-23:59', 'tue': '00:00-04:00 11:00-23:59', 'wed': '00:00-04:00 11:00-23:59', 'thu': '00:00-04:00 11:00-23:59', 'fri': '00:00-04:00 11:00-23:59', 'sat': '00:00-04:00 11:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMUL4NERZE2E6/hero/upload-photo-Hero_Photo_c95763220781466e82c902f56853ae74_1557662455324554601.jpeg,4.4,"[1.310485123772511, 103.79496476755143]",3,6
678,Pepper Castle,Pepper Castle - Holland Village[Islandwide Delivery],"['Indian', 'Chinese', 'Islandwide Delivery']",1.3108183333333334,103.7950279,"{'open': True, 'displayedHours': '00:00-02:00 10:30-23:59', 'sun': '00:00-02:00 10:30-23:59', 'mon': '00:00-02:00 10:30-23:59', 'tue': '00:00-02:00 10:30-23:59', 'wed': '00:00-02:00 10:30-23:59', 'thu': '00:00-02:00 10:30-23:59', 'fri': '00:00-02:00 10:30-23:59', 'sat': '00:00-02:00 10:30-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00905/hero/upload-photo-Hero_Photo_570e9a79139b42ef923e44b5ca03882b_1555313215302752878.jpeg,4.1,"[1.3108183333333334, 103.7950279]",3,6
680,PizzaExpress,PizzaExpress - Holland Village [Islandwide Delivery],"['Pizza', 'Italian', 'Pasta', 'Kids Friendly', 'Islandwide Delivery']",1.3113028557210775,103.79565669491296,"{'open': True, 'displayedHours': '11:30-21:00', 'sun': '11:30-21:00', 'mon': '11:30-21:00', 'tue': '11:30-21:00', 'wed': '11:30-21:00', 'thu': '11:30-21:00', 'fri': '11:30-21:00', 'sat': '11:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NYAYEGRGAWGE/hero/d47d8a7295a841aaacde8ed8354c600b_1619519306549649745.jpeg,3.1,"[1.3113028557210775, 103.79565669491296]",3,6
681,La Nonna,La Nonna - Holland Village [Islandwide Delivery],"['Pasta', 'Pizza', 'Salad', 'Italian', 'Eco-Friendly']",1.3115133,103.79477696784012,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00721/hero/b29efe5618434b68a0b3c919fbd6af5d_1562315316504870979.jpeg,4.3,"[1.3115133, 103.79477696784012]",3,6
