name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
Tea House by Soup Restaurant,Tea House by Soup Restaurant - Century Square [Islandwide Delivery],"['Chinese', 'Dim Sum', 'Noodles', 'Asian', 'Islandwide Delivery']",1.352207074596277,103.9434968,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09814/hero/b2c1b807c1c04795a38d96e6c159abb9_1578016069819160277.png,4.3,"[1.352207074596277, 103.9434968]",4,11
Jia Xiang Mala Hotpot 家乡麻辣香锅,Jia Xiang Mala Hotpot 家乡麻辣香锅 - Tampines [Islandwide Delivery],"['Chinese', 'Asian', 'Local']",1.34639073893186,103.93813222,"{'open': True, 'displayedHours': '11:00-22:00', 'sun': '11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYXBWBVVGK6HAJ/hero/bd356676a9fb451ab70c459fd08b9bf4_1621518632826236367.png,4.0,"[1.34639073893186, 103.93813222]",4,11
The MeatHouse,The MeatHouse - Century Square [Islandwide Delivery],"['Burger', 'Islandwide Delivery', 'Same Prices In-Store', 'Halal', 'Steak']",1.3524514666666667,103.9438368,"{'open': True, 'displayedHours': '11:00-20:30', 'sun': '11:00-20:30', 'mon': '11:00-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '11:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07253/hero/TheMeatHouse_Hero_16x9.jpg,4.4,"[1.3524514666666667, 103.9438368]",4,11
Pondok Daun Upeh Restaurant,Pondok Daun Upeh Restaurant - Tampines Ave 4 [Islandwide Delivery],"['Indian', 'Malaysian', 'Thai', 'Local', 'Islandwide Delivery']",1.3466748,103.9380432614493,"{'open': True, 'displayedHours': '08:10-21:30', 'sun': '08:05-21:30', 'mon': '07:35-21:30', 'tue': '09:15-21:30', 'wed': '07:40-21:30', 'thu': '07:45-21:30', 'fri': '07:50-21:30', 'sat': '08:10-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09728/hero/c848134bad7442b0aac888825d0cf8f0_1598595405507180112.jpeg,4.0,"[1.3466748, 103.9380432614493]",4,11
99 Nyonya Kueh,99 Nyonya Kueh - Our Tampines Hub,"['Mart', 'Snacks']",1.3529706838238424,103.94034332637447,"{'open': True, 'displayedHours': '10:30-20:00', 'sun': '10:30-20:00', 'mon': '09:30-20:00', 'tue': '09:30-20:00', 'wed': '09:30-20:00', 'thu': '09:30-20:00', 'fri': '09:30-20:00', 'sat': '10:30-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWRF6DAJBWLA/hero/ae50b68b03ba458b8f1055919a23a598_1603099664255806511.jpeg,4.5,"[1.3529706838238424, 103.94034332637447]",4,11
Play Nation,Play Nation - Games - Our Tampines Hub,"['Toys', 'Mart']",1.3531881,103.9406611,"{'open': True, 'displayedHours': '11:00-19:30', 'sun': '11:00-19:30', 'mon': '11:00-19:30', 'tue': '11:00-19:30', 'wed': '11:00-19:30', 'thu': '11:00-19:30', 'fri': '11:00-19:30', 'sat': '11:00-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD3NUNERPEZNX/hero/62862131c94643cda0e99f1b070d8cdd_1589274243065992880.jpeg,5.0,"[1.3531881, 103.9406611]",4,11
Shake Shake in A Tub,Shake Shake in A Tub - Our Tampines Hub [Islandwide Delivery],"['Fast Food', 'Chicken', 'Beverages', 'Islandwide Delivery']",1.3536137,103.94027709960938,"{'open': True, 'displayedHours': '10:30-21:30', 'sun': '10:30-21:30', 'mon': '10:30-21:30', 'tue': '10:30-21:30', 'wed': '10:30-21:30', 'thu': '10:30-21:30', 'fri': '10:30-21:30', 'sat': '10:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEUVPW3CFDYEJ/hero/1d36aa82fa124a79942d86d93e37bc4d_1589275092357864063.jpeg,4.3,"[1.3536137, 103.94027709960938]",4,11
WLF,WLF - We Love Food - Our Tampines Hub,"['Western', 'Same Prices In-Store', 'Japanese', 'Pasta']",1.3537056,103.9396031,"{'open': True, 'displayedHours': '00:00-05:00 10:00-23:59', 'sun': '00:00-04:00 10:00-23:59', 'mon': '00:00-04:30 10:00-23:59', 'tue': '00:00-04:00 10:00-23:59', 'wed': '00:00-04:00 10:00-23:59', 'thu': '00:00-04:00 10:00-23:59', 'fri': '00:00-04:00 10:00-23:59', 'sat': '00:00-05:00 10:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEXGY4FJCAKJE/hero/60c7817afab3442fa5791579d5140cee_1589438070711675677.jpeg,3.5,"[1.3537056, 103.9396031]",4,11
Habibie Seafood,Habibie Seafood - Tampines Street 81 ,"['Local', 'Seafood', 'Islandwide Delivery']",1.3491364181366703,103.93515795353912,"{'open': True, 'displayedHours': '11:00-23:59', 'sun': '11:00-23:59', 'mon': '11:00-23:59', 'tue': '11:00-23:59', 'wed': '11:00-23:59', 'thu': '11:00-23:59', 'fri': '11:00-23:59', 'sat': '11:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZATPBDFL6KXJ6/hero/88ae3337b16948f4b41fd56adcccef24_1581389697349576243.png,4.4,"[1.3491364181366703, 103.93515795353912]",4,11
Sri Ambal Stores,Sri Ambal Stores - Tampines Street 11,"['Convenience', 'Indian', 'Local', 'Mart']",1.3463085512456558,103.94388779965608,"{'open': True, 'displayedHours': '08:00-22:45', 'sun': '08:00-22:45', 'mon': '08:00-22:45', 'tue': '08:00-22:45', 'wed': '08:00-22:45', 'thu': '08:30-22:45', 'fri': '08:00-22:45', 'sat': '08:00-22:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LFTJ4HN2DWTA/hero/c9ff13d603a245e1b02462cdbaa57fe9_1614582347758385019.jpg,5.0,"[1.3463085512456558, 103.94388779965608]",4,11
La Bu La Chinese Cuisine,Labula Chinese Cuisine - Tampines Street 81 [Islandwide Delivery],"['Chinese', 'Dessert', 'Beverages', 'Chicken', 'Islandwide Delivery']",1.348120868206024,103.9343725,"{'open': True, 'displayedHours': '00:00-05:00 10:15-23:59', 'sun': '00:00-05:00 10:15-23:59', 'mon': '00:00-05:00 10:15-23:59', 'tue': '00:00-05:00 10:15-23:59', 'wed': '00:00-05:00 10:15-23:59', 'thu': '00:00-05:00 10:15-23:59', 'fri': '00:00-05:00 10:15-23:59', 'sat': '00:00-05:00 10:15-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09554/hero/cbd7c11b-feea-4914-9132-aec570645094_1.jpg,4.1,"[1.348120868206024, 103.9343725]",4,11
Puritan's Pride,Puritan's Pride - Tampines Park,"['Others', 'Wellness', 'Grocery', 'Mart', 'Health & Beauty']",1.3482576,103.94262306,"{'open': True, 'displayedHours': '09:30-21:30', 'sun': '09:30-21:30', 'mon': '09:30-21:30', 'tue': '09:30-21:30', 'wed': '09:30-21:30', 'thu': '09:30-21:30', 'fri': '09:30-21:30', 'sat': '09:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDECJ5VAEUZEA/hero/464f886faa5d460cb669291d770429f4_1588306991336067488.jpeg,4.5,"[1.3482576, 103.94262306]",4,11
Wang Yuan Fish Soup,Wang Yuan Fish Soup - Tampines Central [Islandwide Delivery],"['Chinese', 'Asian', 'Healthy', 'Seafood']",1.3576394,103.94022125,"{'open': True, 'displayedHours': '11:00-20:30', 'sun': '11:00-20:30', 'mon': '11:00-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '11:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09100/hero/upload-photo-Hero_Photo_ae8560f7b2d1433689227431a66cc593_1554979743134287994.jpeg,4.3,"[1.3576394, 103.94022125]",4,11
Haidilao Hot Pot,Haidilao Hot Pot - Century Square ,"['Chinese', 'Steamboat']",1.3522354,103.9434074,"{'open': True, 'displayedHours': '10:00-20:00', 'sun': '10:00-20:00', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DWBCC1VN5ZFE/hero/c4405b5b3f02482d8c9f780fc3fae07a_1607311334240132712.jpeg,4.8,"[1.3522354, 103.9434074]",4,11
Mr. Doner Kebab,Mr. Doner Kebab - Our Tampines Hub ,"['Halal', 'Western', 'Islandwide Delivery']",1.351948796,103.9401424,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AEEUATCXTALJ/hero/c6a921006b334f7b936ca87d932fd478_1602380069869337763.jpeg,4.5,"[1.351948796, 103.9401424]",4,11
Renew Snacks Garage,Renew Snacks Garage - Safra Clubhouse - Tampines,"['Gifts', 'Mart', 'Snacks']",1.3445403666666669,103.9414266,"{'displayedHours': 'Closed', 'sun': '11:00-18:00', 'mon': '11:00-18:00', 'tue': '11:00-18:00', 'wed': '11:00-18:00', 'thu': '11:00-18:00', 'fri': '11:00-18:00', 'sat': '11:00-18:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDTWED1PGBYEN/hero/848c0507c4c44806ac328e433f916e6c_1587620197851481426.jpeg,4.4,"[1.3445403666666669, 103.9414266]",4,11
Saap Saap Thai,Saap Saap Thai - Our Tampines Hub [Islandwide Delivery],"['Halal', 'Thai', 'Noodles', 'Seafood', 'Islandwide Delivery']",1.353795289993286,103.94067096710204,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:15', 'tue': '11:00-21:15', 'wed': '11:15-21:15', 'thu': '11:00-21:15', 'fri': '11:00-21:15', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00985/hero/12f7999831474f9e92aa448b24bfcde7_1622858266200996560.jpeg,4.3,"[1.353795289993286, 103.94067096710204]",4,11
Jian Fa Seafood Bbq,Jian Fa Seafood Bbq - Our Tampines Hub [Islandwide Delivery],"['BBQ', 'Asian', 'Halal', 'Islandwide Delivery']",1.35371455,103.93949742,"{'open': True, 'displayedHours': '12:00-21:15', 'sun': '12:00-21:15', 'mon': '12:00-21:15', 'tue': '12:00-21:15', 'wed': '12:00-21:15', 'thu': '12:00-21:15', 'fri': '12:00-21:15', 'sat': '12:00-21:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD1BGNYAKXWJX/hero/fc342b6a4b284d8aa6194735d3f7f22e_1602406715689038522.jpeg,4.1,"[1.35371455, 103.93949742]",4,11
"828 Wuxiang, Satay, Congee, Mee Siam","828 Wuxiang, Satay, Congee, Mee Siam - Tampines Street 81 [Islandwide Delivery]","['Porridge', 'Chinese', 'Local', 'Islandwide Delivery']",1.3488999375446324,103.93377666666666,"{'open': True, 'displayedHours': '07:30-21:00', 'sun': '07:30-21:00', 'mon': 'Closed', 'tue': '07:30-14:00 16:00-21:00', 'wed': '07:30-14:00 16:00-21:00', 'thu': '07:30-14:00 16:00-21:00', 'fri': '07:30-14:00 16:00-21:00', 'sat': '07:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUCPL2UELVLN/hero/7048888b39e942e2b8f3c67ec44365b0_1587113562169575844.jpg,4.4,"[1.3488999375446324, 103.93377666666666]",4,11
Xing Le Mala Hotpot,Xing Le Mala Hotpot - Tampines Street 72 [Islandwide Delivery],"['Asian', 'Chicken', 'Chinese']",1.3601647,103.93424166666668,"{'open': True, 'displayedHours': '11:30-23:00', 'sun': '11:30-23:00', 'mon': '11:30-23:00', 'tue': '11:30-23:00', 'wed': '11:30-23:00', 'thu': '11:30-23:00', 'fri': '11:30-23:00', 'sat': '11:30-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BHL23EFE3ALE/hero/ba4da0d52a294dd997d8bb7aa971e619_1602763012489661899.jpeg,4.1,"[1.3601647, 103.93424166666668]",4,11
Natrahea,Natrahea - Tampines Plaza,"['Mart', 'Health & Wellness', 'Wellness']",1.353372,103.9426585,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-14:00 16:00-20:00', 'tue': '10:00-14:00 16:00-20:00', 'wed': '10:00-14:00 16:00-20:00', 'thu': '10:00-14:00 16:00-20:00', 'fri': '10:00-14:00 16:00-20:00', 'sat': '10:00-14:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJBEAVCRFECN6/hero/d5caf58657d84198bbcb2104f5784a92_1590127274566062695.jpeg,0.0,"[1.353372, 103.9426585]",4,11
Batchas Marketplace,Batchas Marketplace - Tampines Street 81 [Islandwide Delivery],"['Chicken', 'Fresh Produce', 'Fresh Meat & Poultry']",1.349105422044174,103.93350621714283,"{'displayedHours': 'Closed', 'sun': '07:00-12:00', 'mon': 'Closed', 'tue': '07:30-12:00', 'wed': '07:30-12:00', 'thu': '07:30-12:00', 'fri': '07:30-12:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2A2RKM2AZBFLN/hero/df13c1f96e1d4f7990d8ce6032bf0559_1610961098933833828.jpeg,4.5,"[1.349105422044174, 103.93350621714283]",4,11
Kim Choo Kueh Chang,Kim Choo Kueh Chang - Tampines Central 5,"['Cake', 'Mart', 'Chinese', 'Snacks', 'Bakery']",1.3524594,103.9438524,"{'displayedHours': 'Closed', 'sun': '10:30-17:00', 'mon': '10:30-17:00', 'tue': '10:30-17:00', 'wed': '10:30-17:00', 'thu': '10:30-17:00', 'fri': '10:30-17:00', 'sat': '10:30-17:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06962/hero/upload-photo-Hero_Photo_088380d2d62745cfa6ba2227579cf800_1557804373990628124.jpeg,4.7,"[1.3524594, 103.9438524]",4,11
Vending Haven,Vending Haven - Tampines Street 81,"['Local', 'Mart']",1.3476147317525098,103.93586144657424,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '13:00-19:00', 'tue': '13:00-19:00', 'wed': '13:00-19:00', 'thu': '13:00-19:00', 'fri': '12:00-19:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZECJZAZRT4GSE/hero/0f5bb26472e644ac8013701b4006541e_1588661741235591049.jpeg,5.0,"[1.3476147317525098, 103.93586144657424]",4,11
The 1950's Coffee,The 1950's Coffee - Chinatown Complex [Islandwide Delivery] [Stall 48],"['Beverages', 'Coffee', 'MICHELIN Plate', 'Local']",1.3585877,103.9358305,"{'displayedHours': 'Closed', 'sun': '10:00-16:00', 'mon': 'Closed', 'tue': '10:00-16:00', 'wed': '10:00-16:00', 'thu': '10:00-16:00', 'fri': '10:00-16:00', 'sat': '10:00-16:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE1RP6JV4BHRX/hero/0675c273fddf4dc59f2b667494e7a271_1589773792632637728.jpg,0.0,"[1.3585877, 103.9358305]",4,11
Sarpino's,Sarpino's - Tampines SAFRA,['Pizza'],1.3445449264866949,103.94204778014328,"{'open': True, 'displayedHours': '10:00-23:00', 'sun': '10:00-23:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-23:00', 'sat': '10:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCUCFBAUF3JTE/hero/88f62beb6aad45b9b6502e5b3a9bf20f_1589179078381946393.jpeg,4.2,"[1.3445449264866949, 103.94204778014328]",4,11
Crazy Chef SG,Crazy Chef SG - 2 Tampines Street 91 ,"['Asian', 'Western', 'Bento', 'Islandwide Delivery']",1.3482533,103.9392884,"{'open': True, 'displayedHours': '07:00-19:00', 'sun': '07:00-19:00', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': '07:00-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JGVK2HVTNTAE/hero/323168081f424df6a6c3352dffc851af_1610698321928847966.jpeg,0.0,"[1.3482533, 103.9392884]",4,11
Curry & Spize,Curry & Spize - Our Tampines Hub,"['Indian', 'Islandwide Delivery', 'Same Prices In-Store']",1.3536469218457166,103.94038389974956,"{'open': True, 'displayedHours': '08:30-21:30', 'sun': '08:30-21:30', 'mon': '08:30-21:30', 'tue': '08:30-21:30', 'wed': '08:30-21:30', 'thu': '08:30-21:30', 'fri': '08:30-21:30', 'sat': '08:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AHJZCTN75ET2/hero/cfe55eb8684741988c736eb454e8e7df_1607310672408352868.jpeg,2.6,"[1.3536469218457166, 103.94038389974956]",4,11
Instamart,Instamart - Tampines Arcadia [Islandwide Delivery],"['Personal Care', 'Islandwide Delivery', 'Pet Food', 'Groceries', 'Snacks']",1.3514642,103.93743796,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEHGPMESFWDKE/hero/efb326f3f46f480baefabde7cf702f38_1611546621970334562.jpg,4.6,"[1.3514642, 103.93743796]",4,11
Mala Collections,Mala Collections - Tampines Grove [Islandwide Delivery],['Chinese'],1.3490172179893705,103.9329605724556,"{'open': True, 'displayedHours': '10:30-23:30', 'sun': '10:30-23:30', 'mon': '10:30-21:30', 'tue': '10:30-23:30', 'wed': '10:30-23:30', 'thu': '10:30-23:30', 'fri': '10:30-23:30', 'sat': '10:30-23:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EXNUVDBCC3MA/hero/d59bba6acaf34c0ea5adb0f8027fbc3c_1609470894455936948.jpeg,3.7,"[1.3490172179893705, 103.9329605724556]",4,11
Beef Bro,Beef Bro - Century Square ,"['Halal', 'Western', 'Chicken', 'Asian', 'Seafood']",1.352446932387602,103.9438197739874,"{'displayedHours': 'Closed', 'sun': '00:00-01:30 11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '00:00-01:30 11:00-23:59', 'sat': '00:00-01:30 11:00-23:59', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNFUF4AAVEAC6/hero/a83192c1f65f4ed896c96f792bde54f1_1598606438307781513.jpeg,4.0,"[1.352446932387602, 103.9438197739874]",4,11
HeavenlyGuo,HeavenlyGuo - Bedok Reservoir Road (Next Day Delivery),"['Fresh Produce', 'Groceries', 'Fruits', 'Mart', 'Local']",1.338467,103.927448,"{'displayedHours': 'Closed', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJHE7NWCEDCEE/hero/454b6a94bf36449ea5e38d88d17de21a_1591073170616125845.jpeg,4.0,"[1.338467, 103.927448]",4,11
What To Gift,What To Gift - Tampines Street 61,"['Gifts', 'Mart', 'Gift & Party Shop']",1.3618230809029428,103.9377087,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': 'Closed', 'tue': 'Closed', 'wed': '01:00-02:00', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMATXK3JEEDWA/hero/831d02d0971c468bb1e619e940dfa57b_1596111568676248443.jpeg,5.0,"[1.3618230809029428, 103.9377087]",4,11
McDonald's,McDonald's - Bedok Reservoir Park,"['Chicken', 'Fast Food', 'Halal', 'Burger']",1.3372486000000003,103.92143017053604,"{'open': True, 'displayedHours': '00:00-01:45 07:00-23:59', 'sun': '00:00-01:45 07:00-23:45', 'mon': '07:00-23:30', 'tue': '07:00-23:30', 'wed': '07:00-23:30', 'thu': '07:00-23:30', 'fri': '07:00-23:59', 'sat': '00:00-01:45 07:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD04951/hero/b0ac53de2a934faab7a4481b5dab13ad_1622082973021687990.jpeg,4.5,"[1.3372486000000003, 103.92143017053604]",4,11
