name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
Haresh Enterprises,Haresh Enterprises - Shun Li Industrial Park ,"['Snacks', 'Health & Beauty', 'Groceries', 'Mart', 'Islandwide Delivery']",1.337395,103.909889,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DJRN4BCYCZC6/hero/32748ad3f30e4c70903dbf8831be9030_1606892903471676695.jpeg,0.0,"[1.337395, 103.909889]",4,10
Haresh Enterprise,Haresh Enterprise - Shun Li Industrial Park,"['Convenience', 'Mart', 'Health & Wellness']",1.3365542333437608,103.91141514925944,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CTAUK1RLCFAE/hero/878c938c9340442d847226d672a5cd51_1611546605159049995.jpg,0.0,"[1.3365542333437608, 103.91141514925944]",4,10
8 Degrees,8 Degrees - Ark-Kb ,"['Bubble Tea', 'Beverages', 'Dessert']",1.3409688850044452,103.91427949056896,"{'displayedHours': 'Closed', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLYRU6JARN1MA/hero/fee214c75d56421b858a995aaf449061_1595593730934879509.jpeg,4.1,"[1.3409688850044452, 103.91427949056896]",4,10
Ci Feng Bak Kut Teh,Ci Feng Bak Kut Teh - Techlink,['Chinese'],1.338973,103.905334,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:00-18:30', 'tue': '08:00-18:30', 'wed': '08:00-18:30', 'thu': '08:00-18:30', 'fri': '08:00-18:30', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NJGBEVGT4KAX/hero/622ab0458e2d4c8381329a64915c57b4_1620359128722553665.jpeg,5.0,"[1.338973, 103.905334]",4,10
Westernizer,Westernizer - Shun Li Industrial Park,"['Chicken', 'Pasta', 'Western', 'Burger']",1.3371172,103.9109326,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LDBBVVJAJVE2/hero/2b9708eee61a4f5cb0bf9e600af04bed_1614308652501972145.jpg,5.0,"[1.3371172, 103.9109326]",4,10
Uncle Dough,Uncle Dough - Bartley Biz Centre,"['Dessert', 'Snack']",1.3392178,103.9121057,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': '00:00-00:01', 'fri': 'Closed', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TJCPVGWE3TE6/hero/35bba9623c914de9830e103f2bef0778_1620832258963943078.png,0.0,"[1.3392178, 103.9121057]",4,10
Wawa's Delicacies,Wawa's Delicacies - Ark@Kb,"['Asian', 'Chicken', 'Halal']",1.3415633333333332,103.91436803333336,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': '10:00-22:00', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EWFGA1NT2YRN/hero/0987c5b482cf480c8500adc92b6fbc4d_1609329817761141102.jpg,4.7,"[1.3415633333333332, 103.91436803333336]",4,10
Thai Food Near Me,Thai Food Near Me - Tai Seng Ave,"['Local', 'Thai', 'Frozen Food', 'Mart']",1.3385,103.89144,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:30-21:30', 'tue': '10:30-21:30', 'wed': '10:30-21:30', 'thu': '10:30-21:30', 'fri': '10:30-21:30', 'sat': '10:30-21:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UELPNUJUVZNT/hero/7263b2b1c0b04934ab289b9c1432eeda_1622453591511480032.jpg,0.0,"[1.3385, 103.89144]",4,10
Ayam Penyet Power,Ayam Penyet Power - Entrepreneur Business Centre,['Malaysian'],1.3373297460110285,103.9030824,"{'open': True, 'displayedHours': '09:30-21:00', 'sun': '10:00-22:00', 'mon': '09:30-21:00', 'tue': '09:30-21:00', 'wed': '09:30-21:00', 'thu': '09:30-21:00', 'fri': '09:30-21:00', 'sat': '09:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DDNFVXEUAWAE/hero/782d7a2276a54eda895e6987d1c959d7_1607662884132266937.jpeg,4.2,"[1.3373297460110285, 103.9030824]",4,10
Hoho Seafood,Hoho Seafood - Premier @ Kaki Bukit,"['Chinese', 'Seafood']",1.3387322703464,103.906322114944,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': 'Closed', 'mon': '10:30-20:30', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T3LNCBE3E3NA/hero/83ec33c86cd04a70ae831d632723f457_1621953041373246966.jpg,0.0,"[1.3387322703464, 103.906322114944]",4,10
Weili Seafood,Weili Seafood - Kaki Bukit Road 3,"['Chinese', 'Seafood', 'Local', 'Noodles', 'Chicken']",1.33741925,103.902897,"{'displayedHours': 'Closed', 'sun': '10:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '10:00-20:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD03160/hero/upload-photo-Hero_Photo_cbce5f7619f7444694631fab55911770_1556093354271237621.jpeg,4.0,"[1.33741925, 103.902897]",4,10
Premier Nasi Lemak,Premier Nasi Lemak - Premier - Kaki Bukit,"['Asian', 'Local']",1.3388740106712975,103.90652095506438,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '07:00-14:00', 'tue': '07:00-14:00', 'wed': '07:00-14:00', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWFLJAGT7W2PA/hero/136643a8766b4a68984dbfe4aa72c467_1569234083358596338.jpeg,4.6,"[1.3388740106712975, 103.90652095506438]",4,10
Zi Char Kaki Bukit,Zi Char Kaki Bukit - Kaki Bukit Autohub,"['Asian', 'Beverages', 'Chinese', 'Local', 'Singaporean']",1.3371034,103.90093018310507,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '07:00-18:30', 'tue': '07:00-18:30', 'wed': '07:00-18:30', 'thu': '07:00-18:30', 'fri': '07:00-18:30', 'sat': '07:00-18:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2A2RBCCV7BDN2/hero/a3140a57b5ec4373bd8adba2fc1fa31a_1601870443074451243.jpg,4.0,"[1.3371034, 103.90093018310507]",4,10
Nightservicingsg,Nightservicingsg - Synergy - Kb,"['Drinks', 'Groceries', 'Mart', 'Beverages']",1.339724775,103.9104815,"{'displayedHours': 'Closed', 'sun': '00:00-01:00 18:00-23:59', 'mon': '00:00-01:00 18:00-23:59', 'tue': '00:00-01:00 18:00-23:59', 'wed': '00:00-01:00 18:00-23:59', 'thu': '00:00-01:00 18:00-23:59', 'fri': '00:00-01:00 18:00-23:59', 'sat': '00:00-01:00 18:00-23:59', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CZLHCTLVAB3FRA/photos_optimized/5eb593ee5f0a43afbaf3760bcc8f0fa8_1594715003983271202.jpeg,0.0,"[1.339724775, 103.9104815]",4,10
Oneness Enzymes,Oneness Enzymes - Defu Industrial Estate,"['Wellness', 'Gifts', 'Grocery', 'Mart', 'Convenience']",1.34832,103.8927,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': '09:00-17:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJHJ2MEPEKFLJ/hero/8d4d5f45007a46468ab179805bd552b7_1590748187126270464.jpeg,0.0,"[1.34832, 103.8927]",4,10
Bettr Coffee Co.,Bettr Coffee Co. - Tai Seng Drive,"['Mart', 'Coffee', 'Local', 'Snacks']",1.337361621201708,103.89346337470624,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:00-17:00', 'tue': '08:00-17:00', 'wed': '08:00-17:00', 'thu': '08:00-17:00', 'fri': '08:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLKKGNTLCMTLE/hero/de931c8e48404354a635f50f31b733f1_1612949713153053392.jpeg,0.0,"[1.337361621201708, 103.89346337470624]",4,10
Nasi Lemak Ayam Taliwang - Grilled Edition,Nasi Lemak Ayam Taliwang - Grilled Edition - Bartley Biz Centre,"['Indonesian', 'Kids Friendly', 'Malaysian', 'Singaporean', 'Muslim']",1.3392178,103.9121057,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L2AK4CHAXTUE/hero/6611656ed4c14bd7a2887f2e0f16f21f_1615886816357829083.jpeg,4.6,"[1.3392178, 103.9121057]",4,10
Brennack,Brennack - Techview,"['Western', 'Burger']",1.336585,103.909107,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '11:30-20:00', 'tue': '11:30-20:00', 'wed': '11:30-20:00', 'thu': '11:30-20:00', 'fri': '11:30-20:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NXBAABRCKGTJ/hero/38c4a8e35b0c4403bab8a88cfd578682_1619408001797763445.jpg,4.0,"[1.336585, 103.909107]",4,10
Makan Habibi,Makan Habibi - Bartley Biz Centre,"['Chicken', 'Indian', 'Local', 'Singaporean', 'Same Prices In-Store']",1.3392178,103.9121057,"{'displayedHours': 'Closed', 'sun': '10:00-21:00', 'mon': '10:00-22:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TXT4C2WEWEJX/hero/e337a80b084b458ab5468ba70d13dbb8_1621524760257507213.jpeg,0.0,"[1.3392178, 103.9121057]",4,10
Passionate Food,Passionate Food - Passionate Food - ARK@KB,"['Asian', 'Soup', 'Chicken', 'Noodles', 'Chinese']",1.3415514,103.9143628,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '11:15-17:15', 'tue': '11:15-17:15', 'wed': '11:15-17:15', 'thu': '11:15-17:15', 'fri': '11:15-17:15', 'sat': '11:15-17:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZM2LLKHAUUGA6/hero/0e95fd91b41b4fcfa834c7ff1ab6299b_1617950019464983525.jpeg,5.0,"[1.3415514, 103.9143628]",4,10
Hoho Seafood,Hoho Seafood - Synergy @ Kb,"['Chinese', 'Seafood']",1.340604,103.911639,"{'open': True, 'displayedHours': '11:30-20:30', 'sun': 'Closed', 'mon': '11:30-20:30', 'tue': '11:30-20:30', 'wed': '11:30-20:30', 'thu': '11:30-20:30', 'fri': '11:30-20:30', 'sat': '11:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T3LNCBTALEPE/hero/b69df26ab8b04488941a966f4bea0184_1621953041883587211.jpg,0.0,"[1.340604, 103.911639]",4,10
1010 Korean & Japanese Food,1010 Korean & Japanese Food -  1010 Tai Seng Ave,"['Western', 'Japanese', 'Korean', 'Islandwide Delivery']",1.3384898,103.891399925,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:30-19:00', 'tue': '09:30-19:00', 'wed': '09:30-19:00', 'thu': '10:00-19:00', 'fri': '10:00-19:00', 'sat': '08:45-15:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00057/hero/1519704131877-w550-51.jpg,4.7,"[1.3384898, 103.891399925]",4,10
