name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
Vicky's & The Coffee Shack,Vicky's & The Coffee Shack - Bukit TImah Plaza [Islandwide Delivery],"['Western', 'Beverages', 'Dessert', 'Bakery', 'Islandwide Delivery']",1.3387837887285547,103.77878862877488,"{'open': True, 'displayedHours': '09:30-19:00', 'sun': 'Closed', 'mon': '09:30-19:00', 'tue': '09:30-19:00', 'wed': '09:30-19:00', 'thu': '09:30-19:00', 'fri': '09:30-19:00', 'sat': '09:30-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01250/hero/upload-photo-Hero_Photo_cc50f4e4dd1a40618654e5575c9275e4_1556090098170976785.png,4.4,"[1.3387837887285547, 103.77878862877488]",4,5,BUKIT TIMAH
Maison Marie,Maison Marie Bistrot- Upper Bukit Timah Road [Islandwide Delivery],"['French', 'Western', 'Bakery', 'Seafood']",1.35773050150179,103.768137724847,"{'open': True, 'displayedHours': '11:30-21:30', 'sun': '11:30-21:30', 'mon': 'Closed', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2K3RYCDALCXVX/hero/8fc0194ec0344f9188d767d62c7b8e3f_1621942525259602513.jpeg,5.0,"[1.35773050150179, 103.768137724847]",4,5,BUKIT BATOK
No.17 Tea,No.17 Tea - Shell Service Station [Islandwide Delivery],"['Beverages', 'Bubble Tea', 'Coffee & Tea', 'Local', 'Singaporean']",1.338636,103.776808,"{'open': True, 'displayedHours': '11:00-20:30', 'sun': '11:00-20:30', 'mon': '11:00-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '11:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LFVVK1GCBCR6/hero/b7d923f8089b4e5da7483e9cc2b9368b_1614648802614358482.jpeg,4.7,"[1.338636, 103.776808]",4,5,BUKIT BATOK
Bbq Box,Bbq Box - Cheong Chin Nam Road [Islandwide Delivery],"['Chinese', 'Chicken']",1.3436861,103.77511765,"{'open': True, 'displayedHours': '12:00-23:20', 'sun': '12:00-23:20', 'mon': '12:00-23:20', 'tue': '12:00-23:20', 'wed': '12:00-23:20', 'thu': '12:00-23:20', 'fri': '12:00-23:20', 'sat': '12:00-23:20'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10719/hero/BBQBox_Hero_16x9.jpg,4.3,"[1.3436861, 103.77511765]",4,5,BUKIT BATOK
Oven & Fried Chicken,Oven & Fried Chicken - Bukit Timah [Islandwide Delivery],"['Fast Food', 'Korean', 'Chicken', 'Islandwide Delivery']",1.3419401,103.7749714,"{'open': True, 'displayedHours': '11:35-22:30', 'sun': '11:35-22:30', 'mon': '11:35-22:30', 'tue': '11:35-22:30', 'wed': '11:35-22:30', 'thu': '11:35-22:30', 'fri': '11:35-22:30', 'sat': '11:35-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01793/hero/c153527bd7834a49fa58bcba0ebe1e2d,4.6,"[1.3419401, 103.7749714]",4,5,BUKIT BATOK
Green on Earth Vegetarian Cafe,Green on Earth Vegetarian Cafe - The Rail Mall [Islandwide Delivery],"['Islandwide Delivery', 'Same Prices In-Store', 'Chinese', 'Vegetarian']",1.3578233333333332,103.7679117,"{'open': True, 'displayedHours': '10:00-20:15', 'sun': '10:00-20:15', 'mon': '10:00-20:15', 'tue': '10:00-20:15', 'wed': '10:00-20:15', 'thu': '10:00-20:15', 'fri': '10:00-20:15', 'sat': '10:00-20:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01561/hero/3e21fa74b2c74ce79faf120ce187c247_1598152562392035962.jpeg,4.4,"[1.3578233333333332, 103.7679117]",4,5,BUKIT BATOK
Le Tian Tian,Le Tian Tian - Bukit Timah Plaza [Islandwide Delivery],"['Local', 'Asian', 'Coffee', 'Dessert', 'Tea']",1.3388024,103.7786606,"{'open': True, 'displayedHours': '07:00-21:00', 'sun': '07:00-21:00', 'mon': '08:00-21:00', 'tue': '08:00-21:00', 'wed': '08:00-21:00', 'thu': '08:00-21:00', 'fri': '08:00-21:00', 'sat': '07:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDTFE6GTY3AVJ/hero/dd4fdf2de8ad4427af50e5462bb4e16e_1597650526460938956.jpeg,4.3,"[1.3388024, 103.7786606]",4,5,BUKIT BATOK
Maison Marie Fresh Market,Maison Marie Fresh Market,"['Convenience', 'Groceries', 'Snack', 'Mart', 'Frozen Food']",1.35773050150179,103.768137724847,"{'open': True, 'displayedHours': '08:00-19:00', 'sun': '08:00-19:00', 'mon': '09:00-19:00', 'tue': '09:00-19:00', 'wed': '09:00-19:00', 'thu': '09:00-19:00', 'fri': '09:00-19:00', 'sat': '08:00-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LXJ8CFTJCAGJ/hero/8dc998e2a7ee4a16a6a072cf832414ca_1615457359888227428.jpeg,0.0,"[1.35773050150179, 103.768137724847]",4,5,BUKIT BATOK
YiFang Taiwan Fruit Tea,YiFang Taiwan Fruit Tea - Shell Bukit Batok Nature Park [Islandwide Delivery],"['Same Prices In-Store', 'Bubble Tea', 'Boba Tea', 'Beverages', 'Islandwide Delivery']",1.347535,103.7647872,"{'open': True, 'displayedHours': '11:00-23:00', 'sun': '11:00-23:00', 'mon': '11:00-23:00', 'tue': '11:00-23:00', 'wed': '11:00-23:00', 'thu': '11:00-23:00', 'fri': '11:00-23:00', 'sat': '11:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DYWGJAG6VHA2/hero/ed93593f2b5d4a6e85cbe92e5246ccf4_1612887974579331477.jpeg,4.6,"[1.347535, 103.7647872]",4,5,BUKIT BATOK
GrabKitchen,GrabKitchen - Hillview [Islandwide Delivery],"['Local', 'Mix & Match', 'Islandwide Delivery']",1.357003,103.76348644495008,"{'open': True, 'displayedHours': '00:00-01:00 10:00-23:59', 'sun': '00:00-01:00 10:00-23:59', 'mon': '00:00-01:00 10:00-23:59', 'tue': '00:00-01:00 10:00-23:59', 'wed': '00:00-01:00 10:00-23:59', 'thu': '00:00-01:00 10:00-23:59', 'fri': '00:00-01:00 10:00-23:59', 'sat': '00:00-01:00 10:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3ZCP4DUFX1ET/hero/7514023dccd74fb88802ecfaca7f7867_1600683948565250581.jpeg,4.1,"[1.357003, 103.76348644495008]",4,5,BUKIT BATOK
