name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
Fragrance,Fragrance - Jurong Point #01-35/63,"['Mart', 'Local', 'Snacks']",1.33882438,103.7050611275,"{'open': True, 'displayedHours': '10:00-22:00', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10300/hero/Fragrance_Biz.PNG,4.9,"[1.33882438, 103.7050611275]",4,2
Liho Tea,LiHO Tea - NTU,"['Same Prices In-Store', 'Beverages', 'Local', 'Bubble Tea']",1.3435863,103.68328803333333,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:30-19:45', 'tue': '09:30-19:45', 'wed': '09:30-19:45', 'thu': '09:30-19:45', 'fri': '09:30-19:45', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCDLBAFMAT1E2/hero/bfdbbb45699a4e78a3896d240370d90d_1621402808793716008.jpeg,4.6,"[1.3435863, 103.68328803333333]",4,2
Amigo's,Amigo's - Jurong West Street 61,"['Western', 'Pasta']",1.3373782,103.6971933,"{'open': True, 'displayedHours': '00:00-01:30 11:30-23:59', 'sun': '00:00-01:30 11:30-23:59', 'mon': '00:00-01:30 11:30-23:59', 'tue': '00:00-01:30 11:30-23:59', 'wed': '00:00-01:30 11:30-23:59', 'thu': '00:00-01:30 11:30-23:59', 'fri': '00:00-01:30 11:30-23:59', 'sat': '00:00-01:30 11:30-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3DJRDYR2UYME/hero/ca755f5a35c7410aa09e65df5e4b76c4_1575885261487653011.jpg,4.4,"[1.3373782, 103.6971933]",4,2
The Ice Cream Store,The Ice Cream Store - Jurong West Avenue 5,"['Ice Cream', 'Mart']",1.3501015,103.701224675,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NKCETTA4AUJA/hero/1c26c2ebf68c4842854fe47aad9f6b74_1618919911285349023.jpeg,5.0,"[1.3501015, 103.701224675]",4,2
Koo Kee Yong Tow Foo Mee,Koo Kee Yong Tow Foo Mee - Jurong West Street 61,"['Asian', 'Noodles', 'Chinese', 'Local']",1.337295135764876,103.6974986517294,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY4JKE4ZWGJ3LE/hero/8316b9a9c5234403b980c08593572904_1575082432442734680.jpeg,4.4,"[1.337295135764876, 103.6974986517294]",4,2
Floral With Love,Floral With Love - Jurong West Street 64,"['Flowers', 'Gifts', 'Hampers', 'Health & Wellness', 'Toys']",1.3455677,103.7044621,"{'open': True, 'displayedHours': '10:00-21:30', 'sun': '08:30-21:30', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '09:00-21:00', 'thu': '08:30-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KDE3VBR8DXRT/hero/e3a9b33511cf4b34bbbd6bc206f6237d_1612588415176388229.jpeg,4.8,"[1.3455677, 103.7044621]",4,2
Starbucks,Starbucks - NTU North Spine,"['Beverages', 'Snack', 'Coffee', 'Bakery', 'Tea']",1.3470903441551911,103.68041096752847,"{'open': True, 'displayedHours': '08:30-19:30', 'sun': '08:30-19:30', 'mon': '08:30-21:30', 'tue': '08:30-21:30', 'wed': '08:30-21:30', 'thu': '08:30-21:30', 'fri': '08:30-21:30', 'sat': '08:30-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11394/hero/69f2b5873c394918a24533d43ce45422_1618363919246856204.jpeg,4.5,"[1.3470903441551911, 103.68041096752847]",4,2
Asia Ghani Jamu Selera Chicken Rice,Asia Ghani Jamu Selera Chicken Rice - Jurong West Street 81,"['Asian', 'Same Prices In-Store', 'Local', 'Singaporean']",1.3452519,103.6961342,"{'displayedHours': 'Closed', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DJDCMCCLM3LA/hero/9bfe9f8bf4004f64b9be3588b0b1ca52_1606818962197162251.jpg,4.3,"[1.3452519, 103.6961342]",4,2
Arnold's Fried Chicken,Arnold's Fried Chicken - Jurong,"['Fast Food', 'Chicken', 'Halal', 'Western']",1.3402788,103.7041716,"{'open': True, 'displayedHours': '11:30-21:30', 'sun': '11:30-21:30', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:40', 'fri': '11:30-21:30', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05939/hero/228d0c12d65f4984bb91a255d97e03fe_1576040137707711777.jpeg,4.5,"[1.3402788, 103.7041716]",4,2
Shihlin Taiwan Street Snacks,Shihlin Taiwan Street Snacks - Jurong Point,"['Chicken', 'Asian', 'Snack', 'Seafood']",1.3388487366229531,103.7050919,"{'open': True, 'displayedHours': '11:30-21:15', 'sun': '11:30-21:15', 'mon': '11:30-21:15', 'tue': '11:30-21:15', 'wed': '11:30-21:15', 'thu': '11:30-21:15', 'fri': '11:30-21:15', 'sat': '11:30-21:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09009/hero/a4be1ef190cc474e9039be1d39efcc10_1617592928645048077.jpeg,4.5,"[1.3388487366229531, 103.7050919]",4,2
Jollibean,Jollibean - Pioneer MRT,"['Local', 'Healthy', 'Breakfast & Brunch', 'Snack']",1.3375385,103.6969614,"{'open': True, 'displayedHours': '10:00-20:00', 'sun': '10:00-20:00', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLXGEUFLJEHCA/hero/f2fe88d94de840d2a6a69b2fc7c9ccdf_1578630500823303371.jpeg,4.3,"[1.3375385, 103.6969614]",4,2
Thai Dynasty,Thai Dynasty - Gek Poh Shopping Centre,"['Thai', 'Asian', 'Seafood']",1.3494816914955103,103.69738910125528,"{'open': True, 'displayedHours': '09:40-20:30', 'sun': '09:40-20:30', 'mon': '09:40-20:30', 'tue': '09:40-20:30', 'wed': '09:40-20:30', 'thu': '09:40-20:30', 'fri': '09:40-20:30', 'sat': '09:40-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11939/hero/d4e9c28fc87b4962866ba21b98f85ef7_1616043482445341553.jpeg,4.0,"[1.3494816914955103, 103.69738910125528]",4,2
Tenderbest,Tenderbest - Jurong West Street 92,"['Local', 'Chicken', 'Western']",1.3415583333333334,103.6905985,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD1GEL3AXNADE/hero/748cd077297b44898403660788a242fd_1587731162487497812.jpg,4.4,"[1.3415583333333334, 103.6905985]",4,2
iTEA,iTEA - Jurong West Street 92,"['Bubble Tea', 'Beverages', 'Dessert', 'Tea']",1.3414865,103.69161293333332,"{'open': True, 'displayedHours': '10:00-20:30', 'sun': '10:00-20:30', 'mon': '11:00-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '10:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMFLTAHCA3FRX/hero/77034cdecaf84a4b8342b04255fb2f85_1592877042060642496.jpeg,4.5,"[1.3414865, 103.69161293333332]",4,2
Srisun Prata.com,Srisun Prata.com - Jurong West 964,"['Indian', 'Halal', 'Local']",1.3420448303222654,103.692767,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01049/hero/1ycriNHwaS9cA-R3aWNKOFHL5vZH3hS8c.jpg,4.0,"[1.3420448303222654, 103.692767]",4,2
KFC,KFC - Nanyang Community Centre,"['Halal', 'Fast Food', 'Western', 'Burger', 'Chicken']",1.3424298763275144,103.6927623,"{'open': True, 'displayedHours': '08:00-11:00 11:00-23:00', 'sun': '08:00-10:59 11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:57', 'sat': '08:00-11:00 11:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3TDBMVCYKKJJ/hero/be4734c92fb24076a2a775fc74347a98_1598860367557257035.jpeg,4.0,"[1.3424298763275144, 103.6927623]",4,2
Du Men,Du Men - Pioneer Mall,"['Asian', 'Malaysian', 'Noodles', 'Seafood', 'Soup']",1.3420319,103.6973117,"{'open': True, 'displayedHours': '10:00-20:45', 'sun': '10:00-20:45', 'mon': '10:15-20:45', 'tue': '10:15-20:45', 'wed': '10:15-20:45', 'thu': '10:15-20:45', 'fri': '10:15-20:45', 'sat': '10:00-20:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JGVTVVA34EVE/hero/bcc1c6e54c43410c936c229a2fabbb7a_1618411534358304000.jpeg,4.0,"[1.3420319, 103.6973117]",4,2
Pasta Express,Pasta Express - NTU South Spine,"['Pasta', 'Western', 'Fast Food']",1.3425212,103.6823415,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-14:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTRFUVVYMBR6/hero/eef5b5223b4e47fe826903cc14131ae1_1591598479662885781.jpeg,4.7,"[1.3425212, 103.6823415]",4,2
Mixed Veg. Rice,Kimly Mixed Rice - Jurong West Street 61,"['Local', 'Chinese']",1.337412216733264,103.69718702,"{'open': True, 'displayedHours': '10:30-14:00 15:30-20:00', 'sun': '10:30-14:00 15:30-20:00', 'mon': '10:00-14:00 15:30-20:00', 'tue': '10:30-14:00 15:30-20:00', 'wed': '10:30-14:00 15:25-20:00', 'thu': '10:30-14:00 15:30-20:00', 'fri': '10:30-14:00 15:30-20:00', 'sat': '10:30-14:00 15:30-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD2C6DFJ65KJ6/hero/f340a5f3ef5e4b018cd4c18970f821df_1593484717112474653.jpeg,4.0,"[1.337412216733264, 103.69718702]",4,2
Liho Tea,LiHO Tea - Gek Poh Shopping Centre,"['Same Prices In-Store', 'Beverages', 'Bubble Tea', 'Local']",1.3484820794664298,103.69794668,"{'open': True, 'displayedHours': '11:00-22:15', 'sun': '11:00-22:15', 'mon': '11:00-21:45', 'tue': '11:00-21:45', 'wed': '11:00-21:45', 'thu': '11:00-21:45', 'fri': '11:00-22:15', 'sat': '11:00-22:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCBCKUANGLHSA/hero/2496f1349893406b9350684b3d5ab126_1621400869390543060.jpeg,4.5,"[1.3484820794664298, 103.69794668]",4,2
Kimpo Chicken Rice,Kimpo Chicken Rice - Jurong West Street 61,"['Local', 'Asian', 'Chinese']",1.3373654,103.69723325,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': '10:30-20:30', 'mon': '10:30-20:30', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBCEJLZUCAHEN/hero/230f0676da9747ea97cfdff447c604ad_1582515594191948525.jpeg,4.0,"[1.3373654, 103.69723325]",4,2
Kimly Dim Sum,Kimly Dim Sum - Jurong West Street 61,"['Local', 'Dim Sum']",1.3373978,103.69715822897578,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWUNXDKLK5EE2/hero/863d4308acdb46449dc2b2704c9bbe9e_1567991998053088398.jpeg,4.4,"[1.3373978, 103.69715822897578]",4,2
Noor Vajagath,Noor Vajagath -  Jurong West Street 81,"['Indian', 'Local']",1.3451888054054422,103.6961262681818,"{'open': True, 'displayedHours': '06:30-21:30', 'sun': '06:30-21:30', 'mon': '06:30-21:30', 'tue': '06:30-21:30', 'wed': '06:30-21:30', 'thu': '06:30-21:30', 'fri': '06:30-21:30', 'sat': '06:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBGAB51JAJ2WE/hero/d1dddc9b8b4a4eaeb04c0beb2b10824b_1582621144131885393.jpeg,4.3,"[1.3451888054054422, 103.6961262681818]",4,2
Chirashi Tei,Chirashi Tei - Jurong West Street 91,['Japanese'],1.3419958,103.69275505714286,"{'open': True, 'displayedHours': '09:00-22:00', 'sun': '09:00-22:00', 'mon': '09:00-22:00', 'tue': '09:00-22:00', 'wed': '09:00-22:00', 'thu': '09:00-22:00', 'fri': '09:00-22:00', 'sat': '09:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DDVJL2ERCWV2/hero/d0019a9962a340639a226a554871d234_1606442465789570195.jpeg,4.7,"[1.3419958, 103.69275505714286]",4,2
Kampong House Jalan Bahar Bbq,Kampong House Jalan Bahar Bbq - Jurong West Ave 5,"['Local', 'Halal', 'BBQ']",1.3489723,103.70298833333332,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNGPAEVNPAXAE/hero/6ce5965c19d24047bed183ca1b42bbbd_1579765664050608641.jpeg,4.2,"[1.3489723, 103.70298833333332]",4,2
Menya Takashi,Menya Takashi - NTU,"['Same Prices In-Store', 'Asian', 'Japanese', 'Fast Food', 'Fried Chicken']",1.3528746113278771,103.6821339,"{'open': True, 'displayedHours': '11:30-20:30', 'sun': '11:30-20:30', 'mon': '11:30-20:30', 'tue': '11:30-20:30', 'wed': '11:30-20:30', 'thu': '11:30-20:30', 'fri': '11:32-20:30', 'sat': '11:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWFCNJSE6BAX/hero/10e6d33b485f41c792dd71f8a1d62498_1591328992149928179.jpg,4.3,"[1.3528746113278771, 103.6821339]",4,2
NKS Restaurant,NKS Restaurant - Jurong West Street 75,"['Indian', 'Local', 'Beverages']",1.3485078,103.697774,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08127/hero/39232bfc2f544c198ceeb9f61e3a5d4d_1568708167780597327.jpeg,3.4,"[1.3485078, 103.697774]",4,2
Teng Sheng Korean Cuisine,Teng Sheng Korean Cuisine - Jurong West Ave 5,"['Korean', 'Japanese']",1.3491318003056938,103.702948,"{'open': True, 'displayedHours': '10:00-20:30', 'sun': '10:00-20:30', 'mon': '10:00-20:30', 'tue': '10:00-20:30', 'wed': '10:00-20:30', 'thu': '10:00-20:30', 'fri': '10:00-20:30', 'sat': '10:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10559/hero/32f9ff5e7871478c86aaaf536ec0e077_1585195314826670838.jpeg,4.3,"[1.3491318003056938, 103.702948]",4,2
Bai Li Xiang Economic Bee Hoon,Bai Li Xiang Economic Bee Hoon  - Jurong West Street 61,"['Local', 'Breakfast & Brunch', 'Convenience']",1.337344540495181,103.69748345770734,"{'displayedHours': 'Closed', 'sun': '00:00-05:00 17:30-23:59', 'mon': '00:00-05:00 17:30-23:59', 'tue': '00:00-05:00 17:30-23:59', 'wed': '00:00-05:00 17:30-23:59', 'thu': '00:00-05:00 17:30-23:59', 'fri': '00:00-05:00 17:30-23:59', 'sat': '00:00-05:00 17:30-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDXNRMYGRL3HA/hero/b9ac741d80334e8987b97f92721bf70a_1588561231395310956.jpeg,4.6,"[1.337344540495181, 103.69748345770734]",4,2
Mixed Greens,Mixed Greens - NTU,['Salad'],1.3425486,103.68239695,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEUVBJBL7WAET/hero/284f8ec2aed54ec58bd36809d6f29d4d_1614096580513626782.png,4.5,"[1.3425486, 103.68239695]",4,2
Mala Xiang Guo by Wan Jia,Mala Xiang Guo by Wan Jia - Pioneer Mall,"['Asian', 'Chinese']",1.3420522,103.69753729333333,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '11:00-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN2GYVCTEAFAN/hero/e651df3f007948fc891a942d365ae8f7_1562906528621524805.jpeg,4.2,"[1.3420522, 103.69753729333333]",4,2
Xing Long Fish Soup,Xing Long Fish Soup - Jurong West Street 61,"['Noodles', 'Chinese']",1.3373622,103.6972373,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY4BHAWGV3N3VN/hero/5184fbee0f20463eaac4540d0fccb24b_1574155184763492521.jpeg,4.2,"[1.3373622, 103.6972373]",4,2
Mala Hot Pot,Mala Hot Pot - Jurong West Street 81,['Chinese'],1.3466494333333334,103.69274738425284,"{'displayedHours': 'Closed', 'sun': '11:45-21:15', 'mon': '11:45-21:15', 'tue': '11:45-21:15', 'wed': '11:45-21:15', 'thu': '11:45-21:15', 'fri': '11:45-21:15', 'sat': '11:45-21:15', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYXWEKLYBFKVVT/hero/2bd477b431c34440bfdbc5b364b3e7b8_1575606019979549584.jpeg,3.7,"[1.3466494333333334, 103.69274738425284]",4,2
The Whale Tea,The Whale Tea - Jurong Point,"['Beverages', 'Bubble Tea']",1.3388822134225364,103.70520058727824,"{'open': True, 'displayedHours': '10:00-23:00', 'sun': '10:00-23:00', 'mon': '10:00-23:00', 'tue': '10:00-23:00', 'wed': '10:00-23:00', 'thu': '10:00-23:00', 'fri': '10:00-23:00', 'sat': '10:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2D3EYVUTBWANT/hero/a473405eec554052a5a0da510701f489_1609762098334495691.png,4.6,"[1.3388822134225364, 103.70520058727824]",4,2
Oh My Mango,Oh My Mango - Gek Poh Shopping Centre,"['Dessert', 'Beverages', 'Ice Cream', 'Thai']",1.3488871,103.69728172,"{'open': True, 'displayedHours': '12:00-21:30', 'sun': '12:00-21:30', 'mon': '12:00-21:30', 'tue': '12:00-21:30', 'wed': '12:00-21:30', 'thu': '12:00-21:30', 'fri': '12:00-21:30', 'sat': '12:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07632/hero/be931e6eda8740ad8a9ac3bad092a6e5_1570621280696124432.jpeg,4.6,"[1.3488871, 103.69728172]",4,2
