Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town,website
4547,Nayana Kpop Cafe,Nayana Kpop Cafe - Vista - Floravista ,"['Korean', 'Islandwide Delivery', 'Vegan']",1.391777,103.8503057,"{'displayedHours': 'Closed', 'sun': '11:00-14:30 17:00-21:00', 'mon': 'Closed', 'tue': '11:00-14:30 17:00-21:00', 'wed': '11:00-14:30 17:00-21:00', 'thu': '11:00-14:30 17:00-21:00', 'fri': '11:00-14:30 17:00-21:00', 'sat': '11:00-14:30 17:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKTMFLKV8NJCN/hero/c856c7467c994a0da900809b7618f771_1593059554378429309.jpg,4.6,"[1.391777, 103.8503057]",6,8,ANG MO KIO,http://www.nayanafood.com/
12889,Uncle Teochew XO Fish Soup,Uncle Teochew XO Fish Soup - Techpoint,"['Chinese', 'Same Prices In-Store']",1.3896723,103.8491089,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:30-13:50', 'tue': '08:30-13:50', 'wed': 'Closed', 'thu': '08:30-13:50', 'fri': '08:30-13:35', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYUFPCCCRLN1LE/hero/7d2d383444cf44cfbf5ae1d7abbb509b_1567759085329421319.jpg,3.8,"[1.3896723, 103.8491089]",6,8,ANG MO KIO,https://www.waze.com/af/live-map/directions/sg/singapore/uncle-teochew-xo-fish-soup?to=place.ChIJY6J-C5QX2jER1NwfoOIYS7Q
12896,Crimson,Crimson - Floravista,"['Japanese', 'Snack', 'Western']",1.391843,103.850528,"{'displayedHours': 'Closed', 'sun': '10:00-22:30', 'mon': '10:00-22:30', 'tue': '10:00-22:30', 'wed': '10:00-22:30', 'thu': '10:00-22:30', 'fri': '10:00-22:30', 'sat': '10:00-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBR3NYJYVCA2/hero/b19c88eb56cc4444a604632ab0488c29_1622176595540828571.jpg,0.0,"[1.391843, 103.850528]",6,8,ANG MO KIO,https://www.crimsoneducation.org/sg/
12906,Kimchoy,Kimchoy - Countryside Road,"['Korean', 'Groceries', 'Mart', 'Soup']",1.3901895,103.8393414317954,"{'displayedHours': 'Closed', 'sun': '08:00-22:00', 'mon': '08:00-22:00', 'tue': '08:00-22:00', 'wed': '08:00-22:00', 'thu': '08:00-22:00', 'fri': '08:00-22:00', 'sat': '08:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLKNPXVT8KBG6/hero/b23b232c3c464658abc3cedb631f2502_1594967632816896625.jpeg,4.0,"[1.3901895, 103.8393414317954]",6,8,ANG MO KIO,https://www.instagram.com/kimchoysg/?hl=en
12957,Nayana Kpop Cafe & Restaurant,Nayana Kpop Cafe & Restaurant - Ang Mo Kio Street 66,"['Fast Food', 'Chicken', 'Korean', 'Vegan', 'Islandwide Delivery']",1.3917617,103.85036750553763,"{'displayedHours': 'Closed', 'sun': '11:00-14:30 17:00-21:00', 'mon': 'Closed', 'tue': '11:00-14:30 17:00-21:00', 'wed': '11:00-14:30 17:00-21:00', 'thu': '11:00-14:30 17:00-21:00', 'fri': '11:00-14:30 17:00-21:00', 'sat': '11:00-14:30 17:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05715/hero/upload-photo-Hero_Photo_399351e4b2e94586839ed9482b8c8332_1555929232313629241.jpeg,4.2,"[1.3917617, 103.85036750553763]",6,8,ANG MO KIO,http://www.nayanafood.com/
12990,Indian Banana Leaf Restaurant,Indian Banana Leaf Restaurant - Floravista,"['Beverages', 'Healthy', 'Indian', 'Noodles']",1.39185872148194,103.850521205361,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:30-20:30', 'tue': '09:30-20:30', 'wed': '09:30-20:30', 'thu': '09:30-20:30', 'fri': '09:30-20:30', 'sat': '09:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBWGEJJTWJTN/hero/cc15ad2f87fc43a898cb083dbd6e47b2_1622199888493784696.jpg,0.0,"[1.39185872148194, 103.850521205361]",6,8,ANG MO KIO,https://www.thebananaleafapolo.com/
13230,Kagaya's Donburi Ya,Kagaya's Donburi Ya - ST Engineering Hub,"['Asian', 'Japanese', 'Western']",1.3903039,103.8473732,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '11:30-13:30', 'tue': '11:30-13:30', 'wed': '11:30-13:30', 'thu': '11:30-13:30', 'fri': '11:30-13:30', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDFUCJWJFLDCN/hero/0e2ad869a32942d6be3020d3a060e36d_1586596759753152472.jpeg,1.0,"[1.3903039, 103.8473732]",6,8,ANG MO KIO,https://sgpgrid.com/company-details/kagayas-donburi-ya
13248,Raku Inu Bistro And Bar,Raku Inu Bistro And Bar - Floravista,"['Ice Cream', 'Thai', 'Pet Food', 'Alcohol', 'Dessert']",1.39185872148194,103.850521205361,"{'displayedHours': 'Closed', 'sun': '11:30-21:00', 'mon': '11:30-21:00', 'tue': 'Closed', 'wed': '11:30-21:00', 'thu': '11:30-21:00', 'fri': '11:30-21:00', 'sat': '11:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MTPFVKSEXJJ6/hero/79a149a669c14878b6ac1fa56e81c3ec_1617109098458293283.jpeg,4.5,"[1.39185872148194, 103.850521205361]",6,8,ANG MO KIO,https://www.facebook.com/rakuinubistro/
13749,Kim Eng Chicken Rice,Kim Eng Chicken Rice - Flora Vista,"['Asian', 'Chicken', 'Chinese', 'Local', 'Singaporean']",1.391789,103.850592,"{'displayedHours': 'Closed', 'sun': '11:00-19:45', 'mon': '11:00-19:45', 'tue': '11:00-19:45', 'wed': '11:00-19:45', 'thu': '11:00-19:45', 'fri': '11:00-19:45', 'sat': '11:00-19:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TKSEVHEAWHFA/hero/4791d69dcea64f0f835e36e58d7611f5_1620980722195056236.jpeg,5.0,"[1.391789, 103.850592]",6,8,ANG MO KIO,https://www.facebook.com/KimEngChickenRice/
13837,Al Dia Islamic Food,Al Dia Islamic Food - Yishun Ave 4,['Indian'],1.4157187005078438,103.8398048,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMUL4NGJENUFA/hero/2116a081ac734485a3a9cc354505e8ea_1557976797827460321.jpeg,3.9,"[1.4157187005078438, 103.8398048]",6,8,YISHUN,https://www.foodadvisor.com.sg/restaurant/al-dia-islamic-food-hougang/
