name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
Kebab Station N Biryani @Indian & Lebanese & Turkish & Arabic Cuisine,Kebab Station N Biryani @Indian & Lebanese & Turkish & Arabic Cuisine - Yishun Street 51 ,"['Indian', 'Middle Eastern', 'Bread', 'Breakfast', 'Islandwide Delivery']",1.4180856,103.844603,"{'open': True, 'displayedHours': '00:00-04:00 09:45-23:59', 'sun': '00:00-04:00 09:45-23:59', 'mon': '00:00-04:00 09:45-23:59', 'tue': '00:00-04:00 09:45-23:59', 'wed': '00:00-04:00 09:45-23:59', 'thu': '00:00-04:00 09:45-23:59', 'fri': '00:00-04:00 09:45-23:59', 'sat': '00:00-04:00 09:45-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LGPB4TCXXDE6/hero/fb4d436e2d124ccf996ad85e322e1d6d_1614681121983760568.jpeg,2.7,"[1.4180856, 103.844603]",7,8,YISHUN
My Kampung,My Kampung - Junction Nine [Islandwide Delivery],"['Chicken', 'Halal']",1.4326368854907088,103.84142461237872,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': '10:30-20:30', 'mon': '10:30-20:30', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BJMCKFVX3ECJ/hero/6364ec10d3cb46a28d60735d786839d8_1607339228920514023.jpeg,4.1,"[1.4326368854907088, 103.84142461237872]",7,8,YISHUN
eCreative Cake,eCreative Cake - Junction Nine [Islandwide Delivery],"['Beverages', 'Bakery & Cake', 'Halal']",1.4329337,103.8413734957261,"{'open': True, 'displayedHours': '10:30-21:30', 'sun': '10:30-21:30', 'mon': '10:30-21:30', 'tue': '10:30-21:30', 'wed': '10:30-21:30', 'thu': '10:30-21:30', 'fri': '10:30-21:30', 'sat': '10:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJGG24YJVMTGX/hero/915800a93cd641a78ed7b395f4f7ef94_1610620311397832823.jpeg,4.5,"[1.4329337, 103.8413734957261]",7,8,YISHUN
Mr. Kebab & Biryani @Smokey BBQ In Town With Aromatic Dum Biryani,Mr. Kebab & Biryani @Smokey BBQ In Town With Aromatic Dum Biryani - Yishun Street 51 ,"['Indian', 'Islandwide Delivery']",1.4180856,103.844603,"{'open': True, 'displayedHours': '00:00-04:00 09:45-23:59', 'sun': '00:00-04:00 09:45-23:59', 'mon': '00:00-04:00 09:45-23:59', 'tue': '00:00-04:00 09:45-23:59', 'wed': '00:00-04:00 09:45-23:59', 'thu': '00:00-04:00 09:45-23:59', 'fri': '00:00-04:00 09:45-23:59', 'sat': '00:00-04:00 09:45-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LGPBTADAVACN/hero/087f0a92b8cd4e8a97eedabe97ce2fec_1614732838821441684.jpeg,2.4,"[1.4180856, 103.844603]",7,8,YISHUN
Favourites of India: @Authentic Indian & Lebanese & Turkish & Arabic Cuisine,Favourites of India: @Authentic Indian & Lebanese & Turkish & Arabic Cuisine - Yishun Street 51 ,"['Indian', 'Middle Eastern', 'Bread', 'Breakfast', 'Islandwide Delivery']",1.4180856,103.844603,"{'open': True, 'displayedHours': '00:00-04:00 09:45-23:59', 'sun': '00:00-04:00 09:45-23:59', 'mon': '00:00-04:00 09:45-23:59', 'tue': '00:00-04:00 09:45-23:59', 'wed': '00:00-04:00 09:45-23:59', 'thu': '00:00-04:00 09:45-23:59', 'fri': '00:00-04:00 09:45-23:59', 'sat': '00:00-04:00 09:45-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LGPBCTAY3APE/hero/b7400e4d26c94cb386d67e4c9bdcee85_1614680857725191801.jpeg,1.8,"[1.4180856, 103.844603]",7,8,YISHUN
San Gloo,San Gloo - Bingsu [Islandwide Delivery],"['Dessert', 'Korean', 'Local', 'Beverages', 'Islandwide Delivery']",1.4330287,103.84149943220912,"{'open': True, 'displayedHours': '12:00-21:30', 'sun': '12:00-21:45', 'mon': '12:00-21:30', 'tue': '12:00-21:30', 'wed': '12:00-21:30', 'thu': '12:00-21:30', 'fri': '12:00-21:30', 'sat': '12:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD02005/hero/upload-photo-Hero_Photo_795aa94c28d545cabf1e676bacf5fae8_1555488815926330046.jpeg,4.2,"[1.4330287, 103.84149943220912]",7,8,YISHUN
Fisher's Tavern Seafood,Fisher's Tavern Seafood - North View Bizhub [Islandwide Delivery],"['Local', 'Halal', 'Seafood']",1.4365981979452056,103.8441689,"{'open': True, 'displayedHours': '13:00-14:30 16:30-21:30', 'sun': '13:30-21:30', 'mon': '11:30-14:30 16:30-21:30', 'tue': '11:30-14:30 16:30-21:30', 'wed': '11:30-14:30 16:30-21:30', 'thu': '11:30-14:30 16:30-21:30', 'fri': '11:30-14:30 16:30-21:30', 'sat': '13:00-14:30 16:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMGJ66CTBKHFE/hero/5781e10ce19c4ee98dfebb80ed7be213_1596647386612610303.jpg,4.4,"[1.4365981979452056, 103.8441689]",7,8,YISHUN
Raj’s Kebab N Biryani @Smokey BBQ In Town With Aromatic Dum Biryani,Raj’s Kebab N Biryani @Smokey BBQ In Town With Aromatic Dum Biryani - Yishun Street 51 ,"['Indian', 'Islandwide Delivery']",1.4180856,103.844603,"{'open': True, 'displayedHours': '00:00-04:00 09:45-23:59', 'sun': '00:00-04:00 09:45-23:59', 'mon': '00:00-04:00 09:45-23:59', 'tue': '00:00-04:00 09:45-23:59', 'wed': '00:00-04:00 09:45-23:59', 'thu': '00:00-04:00 09:45-23:59', 'fri': '00:00-04:00 09:45-23:59', 'sat': '00:00-04:00 09:45-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LGPCJAERMDJ6/hero/845bb11a35984ff493a96fb714cf2d80_1614830873477005155.jpeg,2.3,"[1.4180856, 103.844603]",7,8,YISHUN
The Old Skool,The Old Skool - Northpoint Bizhub,"['Gifts', 'Snacks', 'Toys', 'Mart']",1.436250076433735,103.84287541175291,"{'displayedHours': 'Closed', 'sun': '12:00-19:00', 'mon': '12:00-21:00', 'tue': '12:00-21:00', 'wed': '12:00-21:00', 'thu': '12:00-21:00', 'fri': '12:00-23:00', 'sat': '12:00-23:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNFLN2VALMYJJ/hero/fcdbba8884e041579f1150ec8ca963cf_1598578008039704303.jpeg,3.0,"[1.436250076433735, 103.84287541175291]",7,8,YISHUN
Moo Moo Kow & Friends,Moo Moo Kow & Friends - A' Posh Bizhub ,"['Gifts', 'Hampers', 'Kids Friendly', 'Mart', 'Islandwide Delivery']",1.43689855881077,103.842662225941,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2N1NT6XEYU2SE/hero/5ce3d48407314f0c863e14ec427c5281_1619764394375953917.jpg,0.0,"[1.43689855881077, 103.842662225941]",7,8,YISHUN
