name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
Famous Kitchen,Famous Kitchen - Hong Heng Mansion [Islandwide Delivery],"['Local', 'Asian', 'Islandwide Delivery', 'MICHELIN Plate', 'Same Prices In-Store']",1.4028623,103.81811875,"{'open': True, 'displayedHours': '11:30-14:00 17:00-21:00', 'sun': '11:30-14:00 17:00-21:00', 'mon': '11:30-14:30 17:00-21:00', 'tue': '11:30-14:00 17:00-21:00', 'wed': '11:30-14:00 17:00-21:00', 'thu': '11:30-14:00 17:00-21:00', 'fri': '11:30-14:00 17:00-21:00', 'sat': '11:30-14:00 17:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEVLTXUJ2BDWE/hero/fff9cd6f93444f53b9175c1e69260c9b_1610001592730244356.jpeg,3.9,"[1.4028623, 103.81811875]",6,7,YISHUN
Wilder Mann,Wilder Mann - Upper Thomson Road,"['Western', 'Kids Friendly']",1.3979379,103.8184232,"{'displayedHours': 'Closed', 'sun': '17:00-20:00', 'mon': 'Closed', 'tue': '17:00-20:00', 'wed': '17:00-20:00', 'thu': '17:00-20:00', 'fri': '17:00-20:00', 'sat': '17:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDEV2KZCAAJLA/hero/e877397d3be44d8ea107c0b240052825_1586519637167642208.jpg,3.7,"[1.3979379, 103.8184232]",6,7,MANDAI
Springleaf Prata Place,Springleaf Prata Place - Thong Soon Ave,"['Indian', 'Vegetarian', 'Breakfast & Brunch', 'MICHELIN Plate', 'Halal']",1.3970148,103.8187675,"{'displayedHours': 'Closed', 'sun': '08:00-22:30', 'mon': '08:00-22:30', 'tue': '08:00-22:30', 'wed': '08:00-22:30', 'thu': '08:00-22:30', 'fri': '08:00-22:30', 'sat': '08:00-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07280/hero/4ef522b73980429fbb6c07f2a5e0bb04_1573400962998577340.png,4.3,"[1.3970148, 103.8187675]",6,7,MANDAI
Unicuz Chinese Cuisine 宏缘美食馆,Unicuz Chinese Cuisine 宏缘美食馆 - Upper Thomson Road,"['Asian', 'Chinese', 'Singaporean']",1.3977434880887911,103.8184677,"{'displayedHours': 'Closed', 'sun': '11:00-22:50', 'mon': '11:00-21:50', 'tue': '11:00-21:50', 'wed': '11:00-21:50', 'thu': '11:00-21:50', 'fri': '11:00-22:50', 'sat': '11:00-22:50'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2C1MCEKCA6DG6/hero/f3323467f1714e138c032af5f39be3e7_1605835888956495182.jpeg,2.0,"[1.3977434880887911, 103.8184677]",6,7,MANDAI
Thai Hao Chi Mookata,Thai Hao Chi Mookata - Upper Thomson Road,"['Asian', 'Thai']",1.3984587,103.8183294,"{'displayedHours': 'Closed', 'sun': '17:00-23:00', 'mon': '17:00-23:00', 'tue': '17:00-23:00', 'wed': '17:00-23:00', 'thu': '17:00-23:00', 'fri': '17:00-23:00', 'sat': '17:00-23:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UBV22TRPEEGA/hero/9d7a7a3d80a0479ebb451c1e0c192426_1622196310839583854.jpg,0.0,"[1.3984587, 103.8183294]",6,7,MANDAI
Mongkok Dim Sum,Mongkok Dim Sum - Upper Thomson Road,"['Chinese', 'Dim Sum']",1.3980633,103.8184417,"{'displayedHours': 'Closed', 'sun': '11:00-21:00', 'mon': 'Closed', 'tue': '11:45-21:00', 'wed': '11:45-21:00', 'thu': '11:45-21:00', 'fri': '11:45-21:20', 'sat': '11:45-21:20'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDUG8DBRP3FEE/hero/f136f3f3ce564bbb8ff67444e2b86c9c_1587137864990719007.jpg,4.7,"[1.3980633, 103.8184417]",6,7,MANDAI
Mookata,Mookata - Orto Park,"['Asian', 'Same Prices In-Store', 'Thai', 'BBQ', 'Snack']",1.41301,103.829501,"{'displayedHours': 'Closed', 'sun': '12:00-22:00', 'mon': '12:00-22:00', 'tue': '12:00-22:00', 'wed': '12:00-22:00', 'thu': '12:00-22:00', 'fri': '12:00-22:00', 'sat': '12:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJVJLBGALB3V6/hero/3c15c496f7d1486c9bc5019be2f346e3_1599893497594670775.jpeg,4.2,"[1.41301, 103.829501]",6,7,YISHUN
Siam Kitchen,Siam Kitchen - HometeamNS Khatib,['Thai'],1.4147346218147874,103.83100614794466,"{'displayedHours': 'Closed', 'sun': '11:00-21:15', 'mon': '11:00-21:15', 'tue': '11:00-21:15', 'wed': '11:00-21:15', 'thu': '11:00-21:15', 'fri': '11:00-21:15', 'sat': '11:00-21:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2C1MEBXEPXKNE/hero/16d792b128f048b68918fea8ac2dbda2_1605760830752501683.jpeg,4.0,"[1.4147346218147874, 103.83100614794466]",6,7,YISHUN
Han's,Han's - Upper Thomson Road,"['Western', 'Asian', 'Local']",1.3975344103880585,103.8186444,"{'displayedHours': 'Closed', 'sun': '07:00-21:30', 'mon': '07:00-21:30', 'tue': '07:00-21:30', 'wed': '07:00-21:30', 'thu': '07:00-21:30', 'fri': '07:00-21:30', 'sat': '07:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJKV72ATRDXRT/hero/a4465a8e8c25476ab18b1529ccb86f89_1591684983969662944.jpeg,4.3,"[1.3975344103880585, 103.8186444]",6,7,MANDAI
MAD Modern Asian Desserts,MAD Modern Asian Desserts - ORTO,"['Beverages', 'Bubble Tea', 'Asian', 'Same Prices In-Store']",1.412078333333333,103.8300101,"{'displayedHours': 'Closed', 'sun': '00:00-00:30 12:00-23:59', 'mon': '00:00-00:30 12:00-23:59', 'tue': '00:00-00:30 12:00-23:59', 'wed': '00:00-00:30 12:00-23:59', 'thu': '00:00-00:30 12:00-23:59', 'fri': '00:00-00:30 12:00-23:59', 'sat': '00:00-00:30 12:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDXRANYET2UV2/hero/c521f8c65d00449e85b1a51cced0514c_1621516004727190088.png,4.3,"[1.412078333333333, 103.8300101]",6,7,YISHUN
