Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
3912,Tpplcity.com,Tpplcity.com - Boon Keng Road,"['Groceries', 'Mart', 'Grocery']",1.31535,103.86511,"{'displayedHours': 'Closed', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZD1G7C2SEVZJE/hero/4dd35a3bec174760973e7d398f5ec0cd_1590740746305316797.jpeg,,"[1.31535, 103.86511]",3,9
3916,Lao Da Mala Xiang Guo,Lao Da Mala Xiang Guo - Geylang Road ,"['Same Prices In-Store', 'Asian', 'Chinese', 'Mala Xiang Guo']",1.3124715077535782,103.87782793942458,"{'displayedHours': 'Closed', 'sun': '00:00-03:00 11:00-23:59', 'mon': '00:00-03:00 11:00-14:30 16:30-23:59', 'tue': '00:00-03:00 11:00-23:59', 'wed': '00:00-03:00 11:00-23:59', 'thu': '00:00-03:00 11:00-23:59', 'fri': '00:00-03:00 11:00-23:59', 'sat': '00:00-03:00 11:00-23:59', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWE6KVVXUENJ/hero/50234bf7e23845788bc3c1edcf35266a_1591352835702301217.jpeg,4.6,"[1.3124715077535782, 103.87782793942458]",3,9
3931,Skinny Chef,Skinny Chef - Kallang Bahru Ville,"['Burgers', 'Local', 'Western']",1.32120898388235,103.868902141209,"{'displayedHours': 'Closed', 'sun': '11:30-21:30', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-21:30', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UGDEMKSEA2AJ/hero/67f63eccff0c444283fb0acc60dc503a_1622621430744949988.jpeg,,"[1.32120898388235, 103.868902141209]",3,9
3943,The Homecare Shop,The Homecare Shop - Axxel Innovation Centre [Islandwide Delivery],"['Mart', 'Health & Wellness', 'Wellness']",1.324391953353924,103.877404050262,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MYUGCJRE22KA/hero/2be812c3adbe450c80a465923a09f262_1617590715683731371.jpeg,5.0,"[1.324391953353924, 103.877404050262]",3,9
3966,Playground,Playground - Kallang Place,"['Asian', 'Japanese', 'Thai']",1.31738,103.86744,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TYTE2BSAEUTJ/hero/426d8095371142828a4ba2e8e1f02c44_1621581301909613993.jpg,4.9,"[1.31738, 103.86744]",3,9
3984,Song Shan,Song Shan - Aljunied Industrial Complex,"['Mart', 'Specialties', 'Wellness', 'Halal']",1.3253719583333334,103.87913585,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-16:00', 'tue': '10:00-16:00', 'wed': '10:00-16:00', 'thu': '10:00-16:00', 'fri': '10:00-16:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJZRUBZNUAXAT/hero/743f679542d14fee9da2cbc413bbe8a7_1611567541911483404.jpg,,"[1.3253719583333334, 103.87913585]",3,9
3985,HNZ,HNZ - Aljunied Industrial Complex,"['Mart', 'Specialties', 'Healthy']",1.32548,103.8794,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-16:00', 'tue': '10:00-16:00', 'wed': '10:00-16:00', 'thu': '10:00-16:00', 'fri': '10:00-16:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJZRUBEG2DHVA/hero/971d5662c2ef48bf89d07314df9dba40_1591674428155779141.jpg,,"[1.32548, 103.8794]",3,9
4007,VitaHealth,VitaHealth - Kallang Basin Industrial Estate,"['Mart', 'Pharmacy', 'Wellness', 'Healthy']",1.315444657142857,103.86729067191013,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJULGDDFETVGE/hero/501d725efaa94efeacd444584d10d2c8_1591171768275997757.png,5.0,"[1.315444657142857, 103.86729067191013]",3,9
4013,Rochor Beancurd House,Rochor Beancurd House - Geylang Road,"['Dessert', 'Local']",1.3149396032354588,103.89064961528535,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZAJWCBALCLDEA/hero/a43e9688ae9e4c15ba2f8c80baf3170d_1585207952973017356.jpeg,4.5,"[1.3149396032354588, 103.89064961528535]",3,9
4028,BioFinest,BioFinest - Sims Drive (Next Day Delivery),"['Groceries', 'Mart', 'Health & Beauty']",1.318331486623172,103.88082315005376,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-18:00', 'tue': '10:00-18:00', 'wed': '10:00-18:00', 'thu': '10:00-18:00', 'fri': '10:00-18:00', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEWKEWXRKMADA/hero/30204558ac8147d68cb3c64fbaebe8ad_1589353081480029217.png,1.0,"[1.318331486623172, 103.88082315005376]",3,9
