Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
594,Bobo Fishball,Bobo Fishball - Pandan Loop,"['Mart', 'Groceries', 'Seafood', 'Halal']",1.3121458,103.7503546,"{'open': True, 'displayedHours': '12:00-16:00', 'sun': '12:00-16:00', 'mon': '09:00-15:00', 'tue': '09:00-15:00', 'wed': '09:00-15:00', 'thu': '09:00-15:00', 'fri': '09:00-15:00', 'sat': '12:00-16:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDJLFLKLKTFME/hero/e42479a0220246be9756b15ed90fa0cc_1611539961900164339.jpg,4.0,"[1.3121458, 103.7503546]",3,4
603,Don Don DonKi,Don Don Donki - JCube [Islandwide Delivery],"['Mart', 'Grocery', 'Home & Living', 'Alcohol', 'Islandwide Delivery']",1.3333153142406422,103.7402761,"{'open': True, 'displayedHours': '10:00-20:00', 'sun': '10:00-20:00', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-22:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '10:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JEEZCDA2JGLX/hero/a9f2627896814aa3a753e0c916a79145_1610506454678645389.jpeg,4.4,"[1.3333153142406422, 103.7402761]",3,4
604,Exotic Fresh,Exotic Fresh - NEWest ,"['Groceries', 'Frozen Food', 'Fresh Produce', 'Mart', 'Islandwide Delivery']",1.3157999101029,103.757560306503,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2T2LB61T22KTA/hero/0dd5a709ce454786b158ceb5642c9eee_1621918248812869220.jpeg,,"[1.3157999101029, 103.757560306503]",3,4
614,Rasel Catering Singapore,Rasel Catering Singapore - Pandan Loop - Catering ,"['Asian', 'International', 'Catering', 'Halal']",1.312231575,103.7506621,"{'open': True, 'displayedHours': '11:00-15:30', 'sun': '11:00-15:30', 'mon': '11:00-15:30', 'tue': '11:00-15:30', 'wed': '11:00-15:30', 'thu': '11:00-15:30', 'fri': '11:00-15:30', 'sat': '11:00-15:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCVT4KHVB2UNJ/hero/bf2f187377804687aed6ca7bccae85e6_1585286931493521459.jpg,5.0,"[1.312231575, 103.7506621]",3,4
620,Gourmet Grocery by Ourchoice,Gourmet Grocery by Ourchoice - Tradehub 21 [Islandwide Delivery],"['Convenience', 'Groceries', 'Frozen Food', 'Fresh Produce']",1.3283427310898,103.752812661451,"{'open': True, 'displayedHours': '11:00-16:00', 'sun': 'Closed', 'mon': '11:00-18:00', 'tue': '11:00-18:00', 'wed': 'Closed', 'thu': '11:00-18:00', 'fri': '11:00-18:00', 'sat': '11:00-16:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L2VBVBTJM3ME/hero/17aab3ce85054bef892600892ec38175_1615890641929481623.jpg,,"[1.3283427310898, 103.752812661451]",3,4
622,Tea House by Soup Restaurant,Tea House by Soup Restaurant - IMM [Islandwide Delivery],"['Chinese', 'Dim Sum', 'Noodles', 'Asian', 'Islandwide Delivery']",1.33451265,103.7463384,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-14:30 16:30-21:00', 'tue': '11:00-14:30 16:30-21:00', 'wed': '11:00-14:30 16:30-21:00', 'thu': '11:00-14:30 16:30-21:00', 'fri': '11:00-14:30 16:30-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09815/hero/d0adbf51361e4ced83a193014defd824_1578016122950988229.png,4.3,"[1.33451265, 103.7463384]",3,4
647,Lister,Lister - Tradehub 21 ,"['Health & Wellness', 'Mart', 'Local', 'Wellness', 'Healthy']",1.32809094840567,103.752165143208,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MTV33CJZLUSE/hero/233148a31ac24c52993d90709cfa7750_1617096722575941115.jpg,,"[1.32809094840567, 103.752165143208]",3,4
648,Springleaf Prata Place,Springleaf Prata Place - Newest [Islandwide Delivery],"['Indian', 'Vegetarian', 'Halal', 'Vegan']",1.3172232889896949,103.75715141919017,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': '00:00-23:59', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CY3ZHABKVNJCC2/hero/33f361252d184dc9ade404034be667db_1573693744972964687.png,4.1,"[1.3172232889896949, 103.75715141919017]",3,4
675,Beng Hiang Restaurant,Beng Hiang Restaurant - Jurong Gateway Road [Islandwide Delivery],"['Local', 'Chinese', 'Noodles', 'Islandwide Delivery']",1.3338207,103.7401712,"{'open': True, 'displayedHours': '10:15-21:00', 'sun': '11:00-14:00 18:00-21:00', 'mon': '11:00-14:00 18:00-21:00', 'tue': '11:00-14:00 18:00-21:00', 'wed': '11:00-14:00 18:00-21:00', 'thu': '11:00-14:00 18:00-21:00', 'fri': '11:00-14:00 18:00-21:00', 'sat': '11:00-14:00 18:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCTJXEWPBK1TA/hero/f7088a4d84f5475caf952dcbe0a6b4bb_1598318598645623644.jpeg,4.0,"[1.3338207, 103.7401712]",3,4
682,MQ Bee,MQ Bee - Jurong East Gateway Road,"['Alcoholic Beverages', 'Grocery', 'Groceries', 'Mart']",1.3347583,103.7391392,"{'open': True, 'displayedHours': '11:00-22:00', 'sun': 'Closed', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLBSFBYPGETTN/hero/f2a37bc910cf48c19fe13e792bc4ac41_1594180224863997029.jpeg,5.0,"[1.3347583, 103.7391392]",3,4
