name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
Jia Jia Foodstuff,Jia Jia Foodstuff - Woodlands Loop [Islandwide Delivery],"['Asian', 'Groceries', 'Halal', 'Frozen Food', 'Mart']",1.4482184,103.8097319,"{'open': True, 'displayedHours': '09:00-18:00', 'sun': 'Closed', 'mon': '09:00-18:00', 'tue': '09:00-18:00', 'wed': '09:00-18:00', 'thu': '09:00-18:00', 'fri': '09:00-18:00', 'sat': '09:00-18:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2M3LF61JZN3JJ/hero/01ac7be84cea45ea8f5fffc8ccdd8b3d_1617983396243335243.jpeg,5.0,"[1.4482184, 103.8097319]",8,6,SEMBAWANG
Fassler Gourmet,Fassler Gourmet - Woodlands Terrace ,"['Fresh & Frozen', 'Islandwide Delivery', 'Same Prices In-Store', 'Halal', 'Mart']",1.4523087772356291,103.80880711408628,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '11:00-16:00', 'tue': '11:00-16:00', 'wed': '11:00-16:00', 'thu': '11:00-16:00', 'fri': '11:00-16:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LWL2CEWF4WRX/hero/173c33077a3148e5bf130094f6c441d1_1615369666438781250.jpeg,5.0,"[1.4523087772356291, 103.80880711408628]",8,6,SEMBAWANG
Hup Cheong,Hup Cheong - Woodlands Loop,"['Mart', 'Groceries']",1.4487387060659245,103.80906368390714,"{'open': True, 'displayedHours': '12:00-23:00', 'sun': '12:00-23:00', 'mon': '12:00-23:00', 'tue': '12:00-23:00', 'wed': '12:00-23:00', 'thu': '12:00-23:00', 'fri': '12:00-23:00', 'sat': '12:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJACF5ZAJNBBE/hero/1b375b76ba74410bade8e53d404cd3fe_1611546614969099364.jpg,4.4,"[1.4487387060659245, 103.80906368390714]",8,6,SEMBAWANG
Perfect Five Food,Perfect Five Food - Woodlands Loop (Next Day Delivery),"['Finger Food', 'Groceries', 'Mart', 'Islandwide Delivery', 'Frozen Food']",1.450441,103.804768,"{'open': True, 'displayedHours': '00:00-23:59', 'sun': 'Closed', 'mon': '00:00-23:59', 'tue': '00:00-23:59', 'wed': '00:00-23:59', 'thu': '00:00-23:59', 'fri': '00:00-23:59', 'sat': '00:00-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEYE4EBV8DCHA/hero/a0d4d5146c754624b772aee893405dee_1589529470130075367.jpeg,5.0,"[1.450441, 103.804768]",8,6,SEMBAWANG
Megu Catering Concepts,Megu Catering Concepts - Senoko Food Connection - Catering ,"['Asian', 'Salad', 'Vegan']",1.46153,103.805,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMGVFC1UENJCE/hero/0820e38a0b1f4fe29dbadf4b01213244_1596691462125599884.jpg,0.0,"[1.46153, 103.805]",8,6,SEMBAWANG
Y C Korean & Japanese Cuisine,Y C Korean & Japanese Cuisine - Woodlands Industrial Park E5 ,"['Korean', 'Japanese', 'Asian']",1.4509915157529107,103.793482,"{'open': True, 'displayedHours': '09:00-22:00', 'sun': 'Closed', 'mon': '09:00-22:00', 'tue': '10:00-22:00', 'wed': '09:00-22:00', 'thu': '09:00-22:00', 'fri': '09:00-22:00', 'sat': '09:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTVALCCX3UV6/hero/5e063da26e3a45d6a7a661fba919d338_1591163747682660403.jpeg,3.3,"[1.4509915157529107, 103.793482]",8,6,WOODLANDS
Kühlbarra,Kuhlbarra - Woodlands Terrace (Next Day Delivery),"['Islandwide Delivery', 'Mart', 'Groceries', 'Frozen Food', 'Seafood']",1.452397192,103.8087729,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '10:00-17:00', 'tue': '10:00-17:00', 'wed': '10:00-17:00', 'thu': '10:00-17:00', 'fri': '10:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJAGAWVBFECPE/hero/806c84e9d32a4a44abc1ca8b444ce2c7_1590044915618899040.png,4.9,"[1.452397192, 103.8087729]",8,6,SEMBAWANG
Osaka Cleaners,Osaka Cleaners - Harvest @ Woodlands ,"['Convenience', 'Mart', 'Footwear', 'Islandwide Delivery']",1.45043354088716,103.791923398266,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:00', 'tue': '09:00-17:00', 'wed': '09:00-17:00', 'thu': '09:00-17:00', 'fri': '09:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2L1UANXRFWUPA/hero/09263aee9e8c49e186c1e0954a3345f9_1615801697763828385.jpeg,0.0,"[1.45043354088716, 103.791923398266]",8,6,WOODLANDS
Mr Popiah,Mr Popiah - JTC Food Hub - Senoko [Islandwide Delivery],"['Groceries', 'Mart', 'Local', 'Halal']",1.4602449000000002,103.79842094396284,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '12:00-17:30', 'tue': '12:00-17:30', 'wed': '12:00-17:30', 'thu': '12:00-17:30', 'fri': '12:00-17:30', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKCCAD3GEMHDE/hero/3f38d3c045a94875a0def930ccb4ac15_1592212723407765473.png,0.0,"[1.4602449000000002, 103.79842094396284]",8,6,SEMBAWANG
Food Yo Cafe,Food Yo Cafe - Senoko South Road ,"['Asian', 'Noodles', 'Local', 'Islandwide Delivery']",1.4579019547176009,103.80493150858646,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:00-17:30', 'tue': '08:00-17:30', 'wed': '08:00-17:30', 'thu': '08:00-17:30', 'fri': '08:00-17:30', 'sat': '08:00-16:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ATA2WKMADVG2/hero/f9b7cfa43cb14a2caf97e908ed22df12_1601013970957105780.jpeg,5.0,"[1.4579019547176009, 103.80493150858646]",8,6,SEMBAWANG
Golden Palm,Golden Palm - Woodlands Loop [Islandwide Delivery],"['Convenience', 'Frozen Food', 'Fresh Produce', 'Mart']",1.4482184,103.8097319,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:00-18:00', 'tue': '08:00-18:00', 'wed': '08:00-18:00', 'thu': '08:00-18:00', 'fri': '08:00-18:00', 'sat': '08:00-13:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TYVNXEBATDPA/hero/679ec80a79ac43379cc873ee66b17228_1621593284138760258.jpg,0.0,"[1.4482184, 103.8097319]",8,6,SEMBAWANG
Pastry Mart,Pastry Mart - Foodaxis-Senoko (Next Day Delivery),"['Mart', 'Dessert', 'Snacks']",1.464721,103.811381,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:30-17:30', 'tue': '08:30-17:30', 'wed': '08:30-17:30', 'thu': '08:30-17:30', 'fri': '08:30-17:30', 'sat': 'Closed', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJWGN3DV7BCDA/hero/f058623e2d244c2886302b6edef8ded5_1591676641326731677.jpeg,3.9,"[1.464721, 103.811381]",8,6,SEMBAWANG
Best Chemical Co (S) Pte Ltd,Best Chemical Co (S) Pte Ltd - Woodlands East Industrial Estate ,"['Convenience', 'Mart', 'Groceries', 'Local', 'Islandwide Delivery']",1.465753,103.802335,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '09:00-17:30', 'tue': '09:00-17:30', 'wed': '09:00-17:30', 'thu': '09:00-17:30', 'fri': '09:00-17:30', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2METENWNGKJNT/hero/2f0f9063a6ee49dab124e3e22d475036_1616488838182715503.jpeg,1.0,"[1.465753, 103.802335]",8,6,SEMBAWANG
Beng Kee Chicken Rice,Beng Kee Chicken Rice - Woodlands North Plaza,"['Chinese', 'Local', 'Chicken']",1.4428338,103.790897,"{'displayedHours': 'Closed', 'sun': '07:20-19:00', 'mon': '07:15-19:00', 'tue': '07:20-19:00', 'wed': '07:15-19:00', 'thu': '07:20-19:00', 'fri': '07:20-19:00', 'sat': '07:20-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08464/hero/upload-photo-Hero_Photo_69b19c8b60e04668945e57cc27e9a90d_1556163367722917680.jpeg,4.5,"[1.4428338, 103.790897]",8,6,WOODLANDS
JJ Mart Pte Ltd,JJ Mart Pte Ltd - Woodlands Industrial Park,"['Alcohol', 'Beverages', 'Convenience', 'Groceries', 'Indian']",1.4511516333333332,103.79715634630224,"{'displayedHours': 'Closed', 'sun': '13:00-22:30', 'mon': '13:00-22:30', 'tue': '13:00-22:30', 'wed': '13:00-22:30', 'thu': '13:00-22:30', 'fri': '13:00-22:30', 'sat': '13:00-22:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNULTUXR6BHRA/hero/35d451bd22774b898577b6e3c055beba_1611546625324136179.jpg,4.7,"[1.4511516333333332, 103.79715634630224]",8,6,WOODLANDS
Gourmet Chefs Pte Ltd,Gourmet Chefs Pte Ltd - Senoko South Road,"['Groceries', 'Mart', 'Grocery', 'Frozen Food']",1.45667012,103.8036297,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:00-17:00', 'tue': '08:00-17:00', 'wed': '08:00-17:00', 'thu': '08:00-17:00', 'fri': '08:00-17:00', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJTVRCHTJBUSA/hero/d89c0d5e945f4efd92f244c17a580eb3_1591163623452850199.jpeg,5.0,"[1.45667012, 103.8036297]",8,6,SEMBAWANG
Mamami Deal,Mamami Deal - Woodlands Loop,"['Grocery', 'Mart', 'Halal', 'Groceries']",1.4489392857142858,103.8091044,"{'displayedHours': 'Closed', 'sun': '12:00-23:00', 'mon': '12:00-23:00', 'tue': '12:00-23:00', 'wed': '12:00-23:00', 'thu': '12:00-23:00', 'fri': '12:00-23:00', 'sat': '12:00-23:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEYEB3CAE3VLA/hero/0ee964eace1d4f9cb06be5deb8380a4c_1611549776180273482.jpg,3.0,"[1.4489392857142858, 103.8091044]",8,6,SEMBAWANG
