Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
10,Wine Connection,Wine Connection - Vivocity,"['Beverages', 'Western', 'Alcohol']",1.263685636341009,103.82173048104136,"{'open': True, 'displayedHours': '11:00-22:00', 'sun': '11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05457/hero/349b170ed29c487c856d74d6c9d17b32_1591857213131772546.jpeg,4.1,"[1.263685636341009, 103.82173048104136]",1,7
11,LeNu,LeNu - Vivocity,"['Asian', 'Noodles', 'Chinese']",1.2635350491203212,103.82192259004997,"{'open': True, 'displayedHours': '10:30-21:00', 'sun': '10:30-21:00', 'mon': '10:30-21:00', 'tue': '10:30-21:00', 'wed': '10:30-21:00', 'thu': '10:30-21:00', 'fri': '10:30-21:00', 'sat': '10:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06403/hero/3f52a24e4f1b4c13b82b4fc59c231e22_1577414854229387116.jpeg,4.6,"[1.2635350491203212, 103.82192259004997]",1,7
12,Ayam Penyet President,Ayam Penyet President - Vivocity,"['Halal', 'Local', 'Chicken', 'Same Prices In-Store']",1.2649046920264908,103.82269270072948,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-20:30', 'mon': '11:30-20:50', 'tue': '11:30-20:50', 'wed': '11:30-20:50', 'thu': '11:30-20:50', 'fri': '11:30-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYXKLNBFTF3CVJ/hero/a920856325364d5ca0f02ce5e1bfc92b_1602579460405218536.jpeg,4.5,"[1.2649046920264908, 103.82269270072948]",1,7
13,Eng's Wantan Noodle,Eng's Wantan Noodle - Vivocity,"['Noodles', 'Local', 'Chinese']",1.265035714582453,103.82270114501722,"{'open': True, 'displayedHours': '10:00-21:00', 'sun': '10:00-21:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '10:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYT3AJMJANWCTE/hero/3db019bda5904981bb80a7b3ecd2690a_1567408000123737111.jpeg,4.0,"[1.265035714582453, 103.82270114501722]",1,7
14,Yole,Yole - Vivocity,"['Ice Cream', 'Yogurt', 'Snacks', 'Dessert', 'Mart']",1.263740950989515,103.82306014368498,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVGMB5KJBVWPE/hero/512a545d2ecd4129af990514efbedac2_1613618835461594131.jpeg,4.7,"[1.263740950989515, 103.82306014368498]",1,7
15,Monster Curry,Monster Curry - Vivocity,"['Asian', 'Japanese']",1.2640342287429434,103.82214973921612,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYVER7T3JJMWKE/hero/c7bd9ce4ad2a41bf983d9ecafaefef57_1572331745082092636.jpeg,4.5,"[1.2640342287429434, 103.82214973921612]",1,7
16,Long John Silver's,Long John Silver's - Vivocity,"['Fast Food', 'Chicken', 'Seafood', 'Japanese', 'Halal']",1.2637943401346377,103.8219316947836,"{'open': True, 'displayedHours': '09:00-21:30', 'sun': '09:00-21:30', 'mon': '09:00-21:30', 'tue': '09:00-21:30', 'wed': '09:00-21:30', 'thu': '09:00-21:30', 'fri': '09:00-21:30', 'sat': '09:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01775/hero/8fc918c0774f4a2b85b2be43a4b77fec_1618371984659165685.jpeg,4.1,"[1.2637943401346377, 103.8219316947836]",1,7
17,Putien,Putien - Vivocity,"['Asian', 'Noodles', 'Dessert']",1.2642253097584586,103.82226106726932,"{'open': True, 'displayedHours': '11:30-15:00 15:00-20:30', 'sun': '11:30-15:30 17:30-21:00', 'mon': '11:30-14:00 17:30-21:00', 'tue': '11:30-14:00 17:30-21:00', 'wed': '11:30-14:00 17:30-21:00', 'thu': '11:30-14:00 17:30-21:00', 'fri': '11:30-14:00 17:30-21:00', 'sat': '11:30-15:30 17:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNKN8BEVKAXG6/hero/dd6113314f624b3fa73cd83b04a84940_1617085855367583627.jpg,4.4,"[1.2642253097584586, 103.82226106726932]",1,7
18,Cedele Bakery Cafe,Cedele Bakery Cafe - Vivocity Shopping Mall,"['Healthy', 'Breakfast & Brunch', 'Western', 'Bakery & Cake', 'Dessert']",1.2635253410991965,103.82234476813164,"{'open': True, 'displayedHours': '11:00-19:30', 'sun': '11:00-19:30', 'mon': '11:00-19:30', 'tue': '11:00-19:30', 'wed': '11:00-19:30', 'thu': '11:00-19:30', 'fri': '11:00-19:30', 'sat': '11:00-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07325/hero/d9b1e31a8b9d47a582a790f3b947178c_1603765513273786710.jpeg,4.1,"[1.2635253410991965, 103.82234476813164]",1,7
19,So Pho,So Pho - VivoCity,"['Halal', 'Noodles', 'Vietnamese', 'Same Prices In-Store', 'Dessert']",1.2635919134240237,103.82109845,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD03059/hero/7cb666ecb6d097270461c3d071af96de-w550-b9.jpg,4.5,"[1.2635919134240237, 103.82109845]",1,7
20,Washoku Goen,Washoku Goen - Vivocity,"['Japanese', 'Chicken']",1.2648406133333334,103.82208898,"{'open': True, 'displayedHours': '11:00-19:30', 'sun': '11:00-19:30', 'mon': '11:00-19:30', 'tue': '11:00-19:30', 'wed': '11:00-19:30', 'thu': '11:00-19:30', 'fri': '11:00-19:30', 'sat': '11:00-19:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05419/hero/upload-photo-Hero_Photo_70225159199c4ca9a919da6be734d33f_1554810906048422292.jpeg,4.0,"[1.2648406133333334, 103.82208898]",1,7
21,Sushi Tei,Sushi Tei - Vivocity,"['Japanese', 'Sushi', 'Noodles', 'Bento', 'Salad']",1.2638462954765828,103.82132242276606,"{'open': True, 'displayedHours': '11:00-21:00', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MFTGNUEPKGEN/hero/faa40bfd67ab479ca3ca2fd2dcd45eff_1617619981274086151.jpeg,4.6,"[1.2638462954765828, 103.82132242276606]",1,7
22,Seafood Paradise,Seafood Paradise - Vivo City,['Chinese'],1.2636099198870454,103.8230258282199,"{'open': True, 'displayedHours': '10:30-21:00', 'sun': '10:30-21:00', 'mon': '10:30-21:00', 'tue': '10:30-21:00', 'wed': '10:30-21:00', 'thu': '10:30-21:00', 'fri': '10:30-21:00', 'sat': '10:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BBTACEE4CXR6/hero/eb6415dad9ea401a9034dfa13ec09c64_1602180044386273195.jpg,4.0,"[1.2636099198870454, 103.8230258282199]",1,7
23,Dian Xiao Er,Dian Xiao Er - VivoCity,"['Chinese', 'Chicken', 'Asian']",1.263687,103.821961,"{'open': True, 'displayedHours': '11:01-20:28', 'sun': '11:30-21:30', 'mon': '11:30-14:30 16:30-21:00', 'tue': '11:30-14:30 16:30-21:00', 'wed': '11:30-14:30 16:30-21:00', 'thu': '11:30-14:30 16:30-21:00', 'fri': '11:30-14:30 16:30-21:00', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09210/hero/51d78ccc898c449fb2d347103344083d_1598367339163525640.jpeg,4.5,"[1.263687, 103.821961]",1,7
24,The Original Boat Noodle,The Original Boat Noodle - Vivo City,"['Asian', 'Beverages', 'Halal', 'Noodles']",1.26418416648211,103.82135912096942,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KYHACHNNXJL6/hero/365859f903c34b7095e66e57eedfc3f2_1613542623350759518.jpeg,3.5,"[1.26418416648211, 103.82135912096942]",1,7
25,Fu Xiang Signatures,Fu Xiang Signatures - Vivocity,"['Local', 'Asian', 'Chinese']",1.26474,103.82211016789236,"{'open': True, 'displayedHours': '10:00-20:30', 'sun': '10:00-20:30', 'mon': '10:00-20:40', 'tue': '10:00-20:40', 'wed': '10:00-20:40', 'thu': '10:00-20:40', 'fri': '10:00-20:30', 'sat': '10:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKKEB5VNNKKEA/hero/ff835af5013c42b0ad6a0edc211242ca_1622280175073536409.jpeg,4.5,"[1.26474, 103.82211016789236]",1,7
26,Food Republic,Food Republic - VivoCity,"['Local', 'Singaporean', 'Beverages']",1.2648058,103.82205452222225,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '11:00-20:00', 'tue': '11:00-20:00', 'wed': '11:00-20:00', 'thu': '11:00-20:00', 'fri': '11:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AYHEVGE3CHT6/hero/17f6db1c827f416eb7fc89aa8f1c5852_1602229380167949103.jpeg,4.2,"[1.2648058, 103.82205452222225]",1,7
27,Xpressflower.com,Xpressflower - Vivocity,"['Local', 'Flowers', 'Mart']",1.2635557,103.8215475,"{'open': True, 'displayedHours': '10:00-22:00', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZATRPEGSALZC6/hero/d8f7e66db4294211b09a1c7fe8a364da_1581314241689892559.jpeg,4.7,"[1.2635557, 103.8215475]",1,7
28,Carl's Jr.,Carl's Jr. - Vivocity,"['Western', 'Fast Food', 'Snack', 'Burger']",1.2640364249148348,103.822801446811,"{'open': True, 'displayedHours': '10:00-21:30', 'sun': '10:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '10:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11680/hero/d5800275dfe04ec887b6ef53da075db6_1576473337901489693.jpeg,4.2,"[1.2640364249148348, 103.822801446811]",1,7
29,Awfully Chocolate,Awfully Chocolate - Vivo City,"['Same Prices In-Store', 'Dessert']",1.2635489736104404,103.821722586973,"{'open': True, 'displayedHours': '11:15-20:20', 'sun': '11:15-20:25', 'mon': '11:15-20:25', 'tue': '11:15-20:25', 'wed': '11:15-20:25', 'thu': '11:15-20:30', 'fri': '11:15-20:25', 'sat': '11:15-20:20'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDYGRKWA6NERJ/hero/ce5b74271fca46369978c4a167d48b44_1587649664752865694.jpeg,4.5,"[1.2635489736104404, 103.821722586973]",1,7
30,Encik Tan,Encik Tan - Vivocity,"['Local', 'Asian', 'Noodles', 'Halal']",1.2646767,103.8215498,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': '10:30-20:30', 'mon': '10:30-20:30', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWNPXXWCLTFA/hero/23c7172907cc4caa92cef000cd2cc2a8_1591935645992562647.jpeg,4.4,"[1.2646767, 103.8215498]",1,7
31,Potato Corner,Potato Corner - Vivo City,['Snack'],1.264838088188171,103.82175636343908,"{'open': True, 'displayedHours': '11:00-21:15', 'sun': '11:00-21:15', 'mon': '11:00-21:15', 'tue': '11:00-21:15', 'wed': '11:00-21:15', 'thu': '11:00-21:15', 'fri': '11:00-21:15', 'sat': '11:00-21:15'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMFLRL3C8NUTE/hero/upload-photo-Hero_Photo_2f1ccee4a68246b89448ac463cc87bfe_1557388990274270026.png,4.1,"[1.264838088188171, 103.82175636343908]",1,7
32,Project Acai,Project Acai - Vivocity,"['Healthy', 'Beverages', 'Vegetarian']",1.2636672701191145,103.82236151798212,"{'open': True, 'displayedHours': '12:00-20:00', 'sun': '11:00-20:00', 'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': '12:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD08899/hero/upload-photo-Hero_Photo_9636cb9e6a314fa2b23a468823312c7f_1554953187035186282.jpeg,4.5,"[1.2636672701191145, 103.82236151798212]",1,7
33,Thai Accent,Thai Accent - Vivocity [Islandwide Delivery],"['Thai', 'Seafood', 'Beverages', 'Islandwide Delivery']",1.2637835885747677,103.82144695247808,"{'open': True, 'displayedHours': '11:30-21:00', 'sun': '11:30-21:00', 'mon': '11:30-21:00', 'tue': '11:30-21:00', 'wed': '11:30-21:00', 'thu': '11:30-21:00', 'fri': '11:30-21:00', 'sat': '11:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWJRYJDRCBKNX/hero/239f5961bd8748e7b4fb45a064bfa50d_1566897444481219095.jpg,4.2,"[1.2637835885747677, 103.82144695247808]",1,7
34,Lush,Lush - VivoCity,['Mart'],1.2647363109514629,103.82188067287234,"{'open': True, 'displayedHours': '12:00-20:00', 'sun': '12:00-20:00', 'mon': '12:00-20:00', 'tue': '12:00-20:00', 'wed': '12:00-20:00', 'thu': '12:00-20:00', 'fri': '12:00-20:00', 'sat': '12:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NKT3VHJ3MYUE/hero/fd0aba66617a433bb684254f9831e515_1619174649633538494.png,4.8,"[1.2647363109514629, 103.82188067287234]",1,7
35,Toast Box,Toast Box - VivoCity #03-01D,"['Local', 'Coffee & Tea', 'Sandwiches']",1.2647695,103.8219071,"{'open': True, 'displayedHours': '09:00-19:00', 'sun': '09:00-19:00', 'mon': '09:00-19:00', 'tue': '09:00-19:00', 'wed': '09:00-19:00', 'thu': '09:00-19:00', 'fri': '09:00-19:00', 'sat': '09:00-19:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJ1L3BWJLMUA2/hero/45ff57d80569436ea092d57aca17ad08_1616571633595046167.jpeg,4.2,"[1.2647695, 103.8219071]",1,7
36,Go-Ang Pratunam Chicken Rice,Go-Ang Pratunam Chicken Rice - Vivocity,"['Chicken', 'Local', 'Asian', 'Halal']",1.26478055,103.8219499,"{'open': True, 'displayedHours': '11:00-20:30', 'sun': '11:00-20:30', 'mon': '11:30-20:30', 'tue': '11:00-20:30', 'wed': '11:00-20:30', 'thu': '11:00-20:30', 'fri': '11:00-20:30', 'sat': '11:00-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYNFTB5HV4CXME/hero/e344367598c54c5dac5da0e68d60d01d_1558597048293378304.jpeg,4.0,"[1.26478055, 103.8219499]",1,7
37,Hoshino Coffee,Hoshino Coffee - Vivo City,"['Dessert', 'Japanese', 'Kids Friendly', 'Pasta', 'Soup']",1.2637521672704253,103.8221243093712,"{'open': True, 'displayedHours': '11:10-20:40', 'sun': '11:10-20:40', 'mon': '11:10-20:40', 'tue': '11:10-20:40', 'wed': '11:10-20:40', 'thu': '11:10-20:40', 'fri': '11:10-20:40', 'sat': '11:10-20:40'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2E2GYCDJT2ASA/hero/ccb88d55f7be4f61b78887972725dff2_1609835443572746065.jpg,4.1,"[1.2637521672704253, 103.8221243093712]",1,7
38,Boost Juice Bars,Boost Juice Bars - Vivocity,"['Beverages', 'Healthy']",1.2635418,103.82214585299286,"{'open': True, 'displayedHours': '10:00-22:00', 'sun': '10:00-22:00', 'mon': '10:00-22:00', 'tue': '10:00-22:00', 'wed': '10:00-22:00', 'thu': '10:00-22:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCZKANXRJ6AVE/hero/df9390d4740e446ebd1fc5027e43f5b3_1587631730640851927.jpeg,4.2,"[1.2635418, 103.82214585299286]",1,7
39,Brotzeit,Brotzeit - Vivo City,"['Western', 'Grill', 'Dessert']",1.264058177299077,103.82125428772171,"{'open': True, 'displayedHours': '10:30-21:30', 'sun': '10:30-21:30', 'mon': '10:30-21:30', 'tue': '10:30-21:30', 'wed': '10:30-21:30', 'thu': '10:30-21:30', 'fri': '10:30-21:30', 'sat': '10:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZB2E66WECA3R6/hero/d94469f942c64145aaceb808fc30cbbd_1584610471858785537.jpeg,4.4,"[1.264058177299077, 103.82125428772171]",1,7
40,Beyond Coffee,Beyond Coffee - Vivocity,['Beverages'],1.2635531,103.8220039,"{'open': True, 'displayedHours': '11:20-20:00', 'sun': '11:20-20:00', 'mon': '11:20-20:00', 'tue': '11:20-20:00', 'wed': '11:20-20:00', 'thu': '11:20-20:00', 'fri': '11:20-20:00', 'sat': '11:20-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ATJPBFV7UAJ2/hero/63bffc5c7676469ca7f5d0bfbb6d1642_1601083408189191262.jpeg,5.0,"[1.2635531, 103.8220039]",1,7
41,Da Paolo Gastronomia,Da Paolo Gastronomia - Vivo City,"['Alcohol', 'Dessert', 'Italian', 'Mart', 'Fresh Produce']",1.263516238635674,103.82256505097187,"{'open': True, 'displayedHours': '10:00-22:00', 'sun': '10:00-22:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '10:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-22:00', 'sat': '10:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MTRFCESFUVVA/hero/1a61f5875de84782b835d08bdb7b25a5_1617950407600178671.jpeg,4.8,"[1.263516238635674, 103.82256505097187]",1,7
42,Chinatown Tan's Tutu,Chinatown Tan's Tutu - Vivocity,"['Noodles', 'Chinese', 'Local', 'Same Prices In-Store']",1.2647759,103.8223802,"{'open': True, 'displayedHours': '10:15-21:00', 'sun': '10:15-21:00', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': '10:15-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLJWGJ1N6E1R6/hero/3bd76b6c86754ae8b1c8ac03c89948d5_1563358325842147389.jpeg,4.5,"[1.2647759, 103.8223802]",1,7
43,Tamago-En,Tamago-En - Vivo City,['Japanese'],1.264733217420428,103.82178143098184,"{'open': True, 'displayedHours': '11:00-21:30', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NYV4CHJPNET6/hero/f3e1190045684bf4b4925d56026287ef_1619604708131741919.jpeg,5.0,"[1.264733217420428, 103.82178143098184]",1,7
45,BreadTalk,Breadtalk - Vivo City,"['Breakfast & Brunch', 'Bakery', 'Snacks', 'Local', 'Asian']",1.26471932,103.82173340602058,"{'open': True, 'displayedHours': '11:00-20:00', 'sun': '11:00-20:00', 'mon': '10:00-20:00', 'tue': '10:00-20:00', 'wed': '10:00-20:00', 'thu': '10:00-20:00', 'fri': '10:00-20:00', 'sat': '11:00-20:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZC2EXT1UFUVEX/hero/3726488e1d00490481c9462c6d8ee845_1590985607887429960.jpeg,4.4,"[1.26471932, 103.82173340602058]",1,7
