Unnamed: 0,name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j
633,Iskina Cebu,Iskina Cebu - 73A Ayer Rajah Crescent [Islandwide Delivery],"['Western', 'Islandwide Delivery']",1.2976021523856025,103.78731059701832,"{'open': True, 'displayedHours': '11:30-22:00', 'sun': 'Closed', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06958/hero/40120258d6ca41068c1082a54acfc556_1599039555646150247.jpeg,4.3,"[1.2976021523856025, 103.78731059701832]",2,6
638,Khansama Tandoori Village,Khansama Tandoori Village Express - Science Hub ,"['Indian', 'Islandwide Delivery']",1.2878283665485797,103.79048559847004,"{'open': True, 'displayedHours': '10:21-23:59', 'sun': '10:30-23:59', 'mon': '10:30-23:59', 'tue': '10:30-23:59', 'wed': '10:30-23:59', 'thu': '10:30-23:59', 'fri': '10:30-23:59', 'sat': '10:21-23:59'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZA3GK6ZTT6CJ6/hero/576e3df0b7734bd6a98ccfa531e6fbf4_1585202106489627830.jpeg,4.2,"[1.2878283665485797, 103.79048559847004]",2,6
646,Peach Garden,Peach Garden - The Metropolis [Islandwide Delivery],"['Chinese', 'Noodles', 'Dim Sum', 'Chicken', 'Seafood']",1.3059369,103.79101375080828,"{'open': True, 'displayedHours': '09:30-21:00', 'sun': '09:30-21:00', 'mon': '09:30-21:00', 'tue': '09:30-21:00', 'wed': '09:30-21:00', 'thu': '09:30-21:00', 'fri': '09:30-21:00', 'sat': '09:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD07830/hero/4184033b06f24b6a982479b7fd145cce_1610423151011293119.png,4.3,"[1.3059369, 103.79101375080828]",2,6
649,Refresh,Refresh - Innovis,"['Drinks', 'Mart', 'Groceries', 'Convenience', 'Snacks']",1.29888697,103.788375,"{'open': True, 'displayedHours': '09:00-16:05', 'sun': 'Closed', 'mon': '08:20-20:00', 'tue': '08:20-19:00', 'wed': '08:21-19:00', 'thu': '08:20-19:00', 'fri': '08:00-19:00', 'sat': '09:00-16:05'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZKCVK23GCK2R2/hero/c716f4ce49a9471b8df168a56bc6cd5e_1592294578738697974.jpeg,4.8,"[1.29888697, 103.788375]",2,6
655,Yu Kee Duck Rice,Yu Kee Duck Rice - The Star Vista [Islandwide Delivery],"['Chinese', 'Duck', 'Chicken']",1.3069127,103.7883239,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': '10:30-20:30', 'mon': '10:30-20:30', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BJMCKJSEETLA/hero/c9ba3834d2e346be96d1ff0da6e3905e_1606213097732159596.jpeg,4.5,"[1.3069127, 103.7883239]",2,6
660,DAEHWA,DAEHWA - Galaxis [Islandwide Delivery],"['Korean', 'Vegetarian', 'Beverages', 'Islandwide Delivery']",1.30010035,103.78817575,"{'open': True, 'displayedHours': '10:30-20:30', 'sun': '10:30-20:30', 'mon': 'Closed', 'tue': '10:30-20:30', 'wed': '10:30-20:30', 'thu': '10:30-20:30', 'fri': '10:30-20:30', 'sat': '10:30-20:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10141/hero/d9490c37a3c4411fa981a77b62aca124_1607151998939001588.jpeg,4.4,"[1.30010035, 103.78817575]",2,6
706,Refuel Cafe 2,Refuel Cafe 2 - Jalan Bukit Merah [Islandwide Delivery],"['Western', 'Kids Friendly']",1.2861911,103.80984825,"{'open': True, 'displayedHours': '09:00-21:00', 'sun': '09:00-21:00', 'mon': '10:00-21:00', 'tue': '10:00-21:00', 'wed': '09:00-21:00', 'thu': '10:00-21:00', 'fri': '10:00-21:00', 'sat': '09:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10543/hero/9be567d4c74e49a58c314ce3c1079834_1582534166343043440.jpeg,4.6,"[1.2861911, 103.80984825]",2,6
724,iSTEAKS,iSTEAKS - The Star Vista [Islandwide Delivery],"['Steak', 'Western', 'Chicken', 'Islandwide Delivery']",1.3066574,103.7880047,"{'open': True, 'displayedHours': '11:00-22:00', 'sun': '11:00-22:00', 'mon': '11:00-22:00', 'tue': '11:00-22:00', 'wed': '11:00-22:00', 'thu': '11:00-22:00', 'fri': '11:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD10181/hero/Untitled_presentation_9.jpg,4.4,"[1.3066574, 103.7880047]",2,6
734,Nene Chicken,Nene Chicken - Star Vista [Islandwide Delivery],"['Asian', 'Same Prices In-Store', 'Islandwide Delivery', 'Halal', 'Korean Fried Chicken']",1.3066465,103.78826333333332,"{'open': True, 'displayedHours': '11:00-22:45', 'sun': '11:00-22:45', 'mon': '11:00-22:45', 'tue': '11:00-22:45', 'wed': '11:00-22:45', 'thu': '11:00-22:45', 'fri': '11:00-22:45', 'sat': '11:00-22:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00828/hero/5f551d418cdd43d4899b7cb9df9a57e3_1590574363676014642.jpeg,4.3,"[1.3066465, 103.78826333333332]",2,6
743,Tuga Portuguese Restaurant,Tuga Portuguese Restaurant - Dempsey Road [Islandwide Delivery],"['Dessert', 'Seafood', 'Vegetarian Friendly', 'Western', 'Islandwide Delivery']",1.3043082,103.8096118,"{'open': True, 'displayedHours': '11:30-21:30', 'sun': '11:30-21:30', 'mon': '11:30-21:30', 'tue': '11:30-21:30', 'wed': '11:30-21:30', 'thu': '11:30-21:30', 'fri': '11:30-21:30', 'sat': '11:30-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJGLVDJAZL3NN/hero/a2fe17aeed31444bbbd2a4a522c1ccc3_1590654871797130043.jpg,3.0,"[1.3043082, 103.8096118]",2,6
