name,address,cuisine,lat,lon,opening_hours,image_url,rating,coordinates,square_i,square_j,nearest_town
House Of Seafood,House Of Seafood - The Punggol Settlement,"['Chinese', 'Seafood', 'Beverages', 'Asian', 'Local']",1.420999635012281,103.9118729,"{'displayedHours': 'Closed', 'sun': '11:00-22:00', 'mon': '11:00-14:00 17:00-22:00', 'tue': '11:00-14:00 17:00-22:00', 'wed': '11:00-14:00 17:00-22:00', 'thu': '11:00-14:00 17:00-22:00', 'fri': '11:00-14:00 17:00-22:00', 'sat': '11:00-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01593/hero/feb45d68ed33cb365661d237fa5c951b,3.9,"[1.420999635012281, 103.9118729]",7,10,PUNGGOL
Tandoor Lounge,Tandoor Lounge - The Punggol Settlement,"['Indian', 'Same Prices In-Store']",1.420485,103.9125622,"{'displayedHours': 'Closed', 'sun': '12:00-21:45', 'mon': 'Closed', 'tue': '12:00-21:45', 'wed': '12:00-21:45', 'thu': '12:00-21:45', 'fri': '12:00-21:45', 'sat': '12:00-21:45'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCYN2WGR2AXRN/hero/34ccf57f68454a038be2821715e73304_1585903046834537025.jpeg,3.9,"[1.420485, 103.9125622]",7,10,PUNGGOL
Relax Bar,Relax Bar - The Punggol Settlement,['None'],1.4208439,103.912429,"{'displayedHours': 'Closed', 'sun': '15:00-22:00', 'mon': '15:00-22:00', 'tue': '15:00-22:00', 'wed': '15:00-22:00', 'thu': '15:00-22:00', 'fri': '15:00-22:00', 'sat': '15:00-22:00', 'tempClosed': True}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EVG4BDGEVTG6/hero/4e553afeb6b24ff499240ea84bbba12d_1609236823479629539.jpg,5.0,"[1.4208439, 103.912429]",7,10,PUNGGOL
House Of White Bee Hoon,House Of White Bee Hoon - The Punggol Settlement,['Chinese'],1.420593725,103.9125009,"{'displayedHours': 'Closed', 'sun': '11:00-21:30', 'mon': '11:00-21:30', 'tue': '11:00-21:30', 'wed': '11:00-21:30', 'thu': '11:00-21:30', 'fri': '11:00-21:30', 'sat': '11:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2JVFB4XSFXBFA/hero/0197f0e179ac4fe3b55a2927afb1d205_1611228754899088217.jpg,3.9,"[1.420593725, 103.9125009]",7,10,PUNGGOL
Moonlight Masala,Moonlight Masala - The Punggol Settlement,"['Indian', 'Local']",1.420727935885,103.912223000072,"{'displayedHours': 'Closed', 'sun': '12:00-21:30', 'mon': 'Closed', 'tue': '12:00-21:30', 'wed': '12:00-21:30', 'thu': '12:00-21:30', 'fri': '12:00-21:30', 'sat': '12:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MTAXLDBCECEJ/hero/9dab1626fec840ff817788143cd79122_1617083963868164216.jpeg,0.0,"[1.420727935885, 103.912223000072]",7,10,PUNGGOL
Trunk 95 At Bay Seaside Thai Cuisine,Trunk 95 At Bay Seaside Thai Cuisine - The Punggol Settlement,['Thai'],1.4208347,103.91230345,"{'displayedHours': 'Closed', 'sun': '08:00-08:01', 'mon': 'Closed', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWARMAEAKKGA/hero/6795b1454d46413095810d83457be3e9_1587303963443249821.jpg,3.0,"[1.4208347, 103.91230345]",7,10,PUNGGOL
Southwest@Punggol,Southwest@Punggol - The Punggol Settlement,"['Alcohol', 'Burgers', 'Pasta', 'Pizza', 'Steak']",1.4208011,103.9118052,"{'displayedHours': 'Closed', 'sun': '11:00-21:00', 'mon': '11:00-21:00', 'tue': '11:00-21:00', 'wed': '11:00-21:00', 'thu': '11:00-21:00', 'fri': '11:00-21:00', 'sat': '11:00-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TCVGLWCRMDTA/hero/7ff9cc6c052b4b4da671ebd38af38363_1620291953199354612.jpg,3.5,"[1.4208011, 103.9118052]",7,10,PUNGGOL
The Roti Roll,The Roti Roll - The Punggol Settlement,['Indian'],1.420727935885,103.912223000072,"{'displayedHours': 'Closed', 'sun': '12:00-21:30', 'mon': 'Closed', 'tue': '12:00-21:30', 'wed': '12:00-21:30', 'thu': '12:00-21:30', 'fri': '12:00-21:30', 'sat': '12:00-21:30'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MTAXLDAJKGA2/hero/a04b8c9e489e4dd0b616da9ac2c139db_1617078680592724733.jpeg,0.0,"[1.420727935885, 103.912223000072]",7,10,PUNGGOL
Izakaya 95,Izakaya 95 - The Punggol Settlement,"['Japanese', 'Ramen', 'Kids Friendly']",1.420886117801143,103.9122566193024,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '08:00-08:01', 'tue': 'Closed', 'wed': 'Closed', 'thu': 'Closed', 'fri': 'Closed', 'sat': 'Closed'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWARMFV8BEFA/hero/7b96b50f51194f8f88cc801e1f785db2_1587637031578766795.jpeg,4.0,"[1.420886117801143, 103.9122566193024]",7,10,PUNGGOL
George's by the Bay,George's by the Bay - Punggol Point Road,"['Western', 'Pasta', 'Salad', 'Snack', 'Sandwiches']",1.4204670694475352,103.9125685,"{'displayedHours': 'Closed', 'sun': 'Closed', 'mon': '11:30-21:00', 'tue': '11:30-21:00', 'wed': '11:30-21:00', 'thu': '11:30-21:00', 'fri': '11:30-21:00', 'sat': '11:30-21:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05592/hero/f233ea5d854d45c69630729d592a0d2b_1619864288734442380.jpeg,3.8,"[1.4204670694475352, 103.9125685]",7,10,PUNGGOL
Kampong Chai Chee Restaurant,Kampong Chai Chee Restaurant - Punggol,"['Chinese', 'Seafood', 'Local', 'Vegetarian']",1.4208136309484871,103.91239696942851,"{'displayedHours': 'Closed', 'sun': '13:30-22:00', 'mon': '13:30-22:00', 'tue': '13:30-22:00', 'wed': '13:30-22:00', 'thu': '13:30-22:00', 'fri': '13:30-22:00', 'sat': '13:30-22:00'}",https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06768/hero/KampongChaiCheeRestaurant_HeroShot_960x540.jpg,3.9,"[1.4208136309484871, 103.91239696942851]",7,10,PUNGGOL
