Unnamed: 0,name,address,cuisine,lat,lon,image_url,rating,coordinates,square_i,square_j
4086,Soi 72 Thai Bistro,Soi 72 Thai Bistro - Grandlink Square,"[""Asian"", ""Noodles"", ""Soup"", ""Thai"", ""Vegetarian Friendly""]",1.3140471,103.89177333333332,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CCV6NJR4MFE6/hero/b409c04d182d450b90a3f5422c49e583_1604299744927532248.jpeg,4.5,"[1.3140471, 103.89177333333332]",3,10
4097,Quentin's Eurasian Restaurant,Quentin's Eurasian Restaurant - Eurasian Community House  ,"[""Local"", ""Western"", ""Seafood"", ""Same Prices In-Store"", ""Kids Friendly""]",1.3100190637586269,103.89929657823284,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDWL34ETF2YME/hero/b268200d520d4e68aed15954bd94e895_1587356748896919965.jpg,4.6,"[1.3100190637586269, 103.89929657823284]",3,10
4118,Dapur Penyet,Dapur Penyet - City Plaza [Islandwide Delivery],"[""Asian"", ""Chicken""]",1.3149551,103.89369504,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEBFB2XWF5HEN/hero/c7175c5482fe4576be52bee85c055a1f_1621048667869873730.jpeg,4.3,"[1.3149551, 103.89369504]",3,10
4123,800° Woodfired Kitchen,800° Woodfired Kitchen - Kinex,"[""Fast Food"", ""Pizza"", ""Western""]",1.3146185,103.894738,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KWR2CKA7CDR6/hero/05f510666ebf46ad9b69599421a17a1d_1615954816647523334.png,3.9,"[1.3146185, 103.894738]",3,10
4128,Pasta Pronto,Pasta Pronto - Tanjong Katong Road,"[""Western"", ""Pasta"", ""Japanese""]",1.3148477,103.89475204285716,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLTMANWWEMXR6/hero/fe24c9c86fdd41bc8a64b87da392cdc7_1597404286985769908.jpeg,4.4,"[1.3148477, 103.89475204285716]",3,10
4133,Lin Yu Mei Sarawak Noodles & Kolo Mee,Lin Yu Mei Sarawak Noodles & Kolo Mee - Haig Road [Islandwide Delivery],"[""Chinese"", ""Islandwide Delivery""]",1.3150983,103.89530166666668,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EWVVJVCNLBG6/hero/be80135e79764f8a83f3601859c168b1_1609394912224973042.jpg,4.1,"[1.3150983, 103.89530166666668]",3,10
4139,Smooy,Smooy - Paya Lebar Road ,"[""Dessert"", ""Ice Cream"", ""Beverages"", ""Islandwide Delivery""]",1.3166189955242822,103.89248207342074,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BXHAWEVY6HA6/hero/cdb333b66f664894b9236023c1711a75_1603442509033499214.jpeg,3.1,"[1.3166189955242822, 103.89248207342074]",3,10
4142,4Fingers,4Fingers - Joo Chiat Road,"[""Burger"", ""Chicken"", ""Fast Food"", ""Halal"", ""Western""]",1.3124127817857243,103.90017531619384,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNCL2B2GBCGME/hero/2c5b1165b74b4b19b5130025bb71f965_1598258216685518117.jpeg,4.1,"[1.3124127817857243, 103.90017531619384]",3,10
4144,Long Phung Vietnamese Restaurant,Long Phung Vietnamese Restaurant - Joo Chiat Road [Islandwide Delivery],"[""Asian"", ""Vietnamese"", ""Islandwide Delivery""]",1.3126633333333333,103.9001472,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEXJNNBA6CUVJ/hero/0b0c7492b4464bc69fed6624b8d76341_1589443184912006260.jpg,4.3,"[1.3126633333333333, 103.9001472]",3,10
4146,Hanis,Hanis - PLQ Mall,"[""Local"", ""Asian"", ""Halal"", ""Western""]",1.3169317,103.89275455555556,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDKEJMHAJUVTT/hero/38412a9a18c14da1b358481ff397bd2f_1588061726168584553.jpeg,4.4,"[1.3169317, 103.89275455555556]",3,10
