Unnamed: 0,name,address,cuisine,lat,lon,image_url,rating,coordinates,square_i,square_j
701,The Halia,The Halia - Cluny Road Ginger Garden [Islandwide Delivery],"[""Western"", ""Local"", ""Halal"", ""Islandwide Delivery"", ""Kids Friendly""]",1.3112645795731002,103.81504245,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD06876/hero/9778a62e9e0a40d89272e430b01c6ce3_1597471724056526706.jpeg,3.7,"[1.3112645795731002, 103.81504245]",3,7
715,Atlas Coffeehouse,Atlas Coffeehous - 6 Duke's Road [Islandwide Delivery],"[""Beverages"", ""Breakfast & Brunch"", ""Pasta"", ""Western"", ""Islandwide Delivery""]",1.3229912,103.8121207330787,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01349/hero/5fc5b0bf83a14e63934debebf33e5616_1596526468277605734.jpeg,4.6,"[1.3229912, 103.8121207330787]",3,7
722,Relish by Wild Rocket,Relish by Wild Rocket - Cluny Court [Islandwide Delivery],"[""Burger"", ""Islandwide Delivery"", ""Western"", ""Cold Brew"", ""Eco-Friendly""]",1.3226371500000005,103.8144839,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01009/hero/upload-photo-Hero_Photo_b8700a52d67d4a4ebbdc87fbfd098e10_1555058969439480995.jpeg,4.4,"[1.3226371500000005, 103.8144839]",3,7
806,The Affogato Bar,The Affogato Bar - Cluny Court[Islandwide Delivery],"[""Western"", ""Coffee"", ""Dessert"", ""Islandwide Delivery"", ""Tea""]",1.322797,103.8142229,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01129/hero/upload-photo-Hero_Photo_d2ab0b307ba74cf8b7ba5ba6aeb8291b_1556081415160792568.jpeg,4.3,"[1.322797, 103.8142229]",3,7
808,Waterfall Ristorante,Waterfall Ristorante - Shangri-la Hotel [Islandwide Delivery],"[""Italian"", ""Islandwide Delivery"", ""Pizza""]",1.3114494,103.82726961519724,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCVVNNKJTLJAJ/hero/b103add921c74052b751301d125b03ca_1586771505795493437.jpeg,4.4,"[1.3114494, 103.82726961519724]",3,7
883,Sin Kee Chicken Rice,Sin Kee Chicken Rice - Bukit Timah Road [Islandwide Delivery],"[""Local"", ""MICHELIN Bib Gourmand"", ""Chinese"", ""Islandwide Delivery""]",1.3191066,103.81658333741784,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDKPBAHGCJFRX/hero/8421e9a55b4d40f5aa0f8371318580fc_1586968410690365305.jpg,4.2,"[1.3191066, 103.81658333741784]",3,7
904,Shang Palace,Shang Palace - Shangri-la Hotel [Islandwide Delivery],"[""Chinese"", ""Islandwide Delivery""]",1.3113869353692849,103.82646399273318,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZCVVNNDNY4YME/hero/900622d7560b4e60a02a145e3e206cc3_1586772338930333314.jpeg,4.6,"[1.3113869353692849, 103.82646399273318]",3,7
986,Enjoy Eating House and Bar,Enjoy Eating House and Bar - Stevens Road ,"[""Asian"", ""Chinese"", ""Seafood"", ""Thai"", ""Islandwide Delivery""]",1.3139593388718935,103.8284612552928,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KTEN61TUEANE/hero/5a5c2142e0f147658f1af8af8b9ddc29_1613041404749221904.jpeg,4.3,"[1.3139593388718935, 103.8284612552928]",3,7
987,The Song of India,The Song of India - Scotts Road [Islandwide Delivery],"[""Indian"", ""Vegetarian"", ""Islandwide Delivery"", ""1 MICHELIN Star"", ""Asian""]",1.3106789,103.83532796064748,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD02129/hero/0c93e3a2c82007cce6c81ff57237d1f8,4.3,"[1.3106789, 103.83532796064748]",3,7
1177,In Piazza Italian Restaurant & Pizzeria,In Piazza Italian Restaurant & Pizzeria - The Pines Club [Islandwide Delivery],"[""Burger"", ""Pasta"", ""Pizza"", ""Italian"", ""Islandwide Delivery""]",1.3136169,103.8287861,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWXACKDC3VCBE/hero/a2479f8571b143a0a0b1da4735f65f3e_1567506710281605153.jpeg,4.1,"[1.3136169, 103.8287861]",3,7
