Unnamed: 0,name,address,cuisine,lat,lon,image_url,rating,coordinates,square_i,square_j
930,Keef The Beef Steakhouse,Keef The Beef Steakhouse - The Grandstand [Islandwide Delivery],"[""Alcohol"", ""Steak"", ""Western""]",1.33744835426881,103.793168754018,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TWVJKVSB2YR6/hero/449d889554854fa0bb98a412cba87a83_1621394345638432444.jpeg,,"[1.33744835426881, 103.793168754018]",4,6
973,Foresta Restaurant & Bar,Foresta Restaurant & Bar - The Grandstand [Islandwide Delivery],"[""Asian"", ""Beverages"", ""Burgers"", ""Coffee & Tea"", ""Islandwide Delivery""]",1.336918105,103.7933898,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TAGT6XE8EHGT/hero/e1e9886068964566a0e666d0770b612e_1620104359176144151.jpeg,4.5,"[1.336918105, 103.7933898]",4,6
1172,HAO Megamart,HAO Megamart - The Grandstand [Islandwide Delivery],"[""Alcohol"", ""Islandwide Delivery"", ""Groceries"", ""Snacks"", ""Convenience""]",1.3387378455272767,103.7932884857654,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZE2N2ABL4DYVN/hero/8a225cde8b5642178a509353cf99a4ec_1614335510323631614.jpeg,4.6,"[1.3387378455272767, 103.7932884857654]",4,6
8117,Keef The Beef Drinks,Keef The Beef Drinks - The Grandstand,"[""Alcohol"", ""Mart""]",1.336918105,103.7933898,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TXV3AEMBUCNX/hero/72e2a8d0436c44dc8d0ee8e860b78774_1621496404705665375.jpg,,"[1.336918105, 103.7933898]",4,6
8118,E-Sarn Thai Cuisine,E-Sarn Thai Cuisine - The Grandstand #01-13,"[""Noodles"", ""Thai"", ""Seafood""]",1.3375181,103.7936225,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZAXV3WDWACKHA/hero/471d4c60da3f40e2903035c4b40e3f97_1585197856044736281.jpeg,4.2,"[1.3375181, 103.7936225]",4,6
8171,D'Mia Haus Of Treats,D'Mia Haus Of Treats - The Grandstand,"[""Bakery & Cake"", ""Beverages"", ""Dessert"", ""Halal""]",1.337442,103.793163,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UAVU5WCCLTNT/hero/453610dcb0a644be83f194002e224a45_1622094773195119386.jpg,,"[1.337442, 103.793163]",4,6
8176,Maxwell Hainanese Chicken Rice,Maxwell Hainanese Chicken Rice - Turf Club Road,"[""Chinese"", ""Local"", ""Chicken""]",1.3374982781032827,103.79370715720177,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09194/hero/upload-photo-Hero_Photo_fc3336650bb44360b32615faa6b7216f_1557756936228356453.jpeg,4.4,"[1.3374982781032827, 103.79370715720177]",4,6
8194,Picotin Bistro,Picotin Bistro - Green Fairways Golf Course,"[""Italian"", ""Pizza"", ""Sandwiches"", ""Pasta""]",1.345325,103.79641,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00893/hero/upload-photo-Hero_Photo_88e24bb7755c423288eb232364f6e5be_1555321759390789498.jpeg,3.8,"[1.345325, 103.79641]",4,6
8214,Nam Kee Pau,Nam Kee Pau - The Grandstand #01-09,"[""Local"", ""Snack""]",1.337476208911582,103.79359709936534,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDDC35FJY2XLE/hero/3e1e701c916440bc839204e558f3396b_1591953896226311355.jpeg,4.5,"[1.337476208911582, 103.79359709936534]",4,6
8390,Wild Yeast French Bakehouse,Wild Yeast French Bakehouse - The Grandstand,"[""Bakery & Cake"", ""Beverages"", ""Dessert"", ""French"", ""Healthy""]",1.33744835426881,103.793168754018,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TVNKCEMEA1TJ/hero/c53f64cca74f4f5ab785f00388a524d7_1621262444705806846.jpg,,"[1.33744835426881, 103.793168754018]",4,6
8392,The Grandstand,The GrandStand (Mix & Match),"[""Chinese"", ""Seafood"", ""Thai"", ""Western"", ""Italian""]",1.337572335051746,103.79358603562132,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2CDTTXUNK3UCJ/hero/33af571dce0e42e4bfa9bb7b211ceb91_1604391171905320341.jpeg,4.1,"[1.337572335051746, 103.79358603562132]",4,6
8458,Ttg Wines,Ttg Wines - Binjai Crest,"[""Mart"", ""Specialty Store"", ""Alcohol"", ""Wine""]",1.34428,103.78883,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJ3LTW2NKVDEJ/hero/dd55e1c3a2954c71b0712fd22f69b484_1611567582911396999.jpg,,"[1.34428, 103.78883]",4,6
8459,On1 Sports Bistro,On1 Sports Bistro - The Grandstand #03-08/09,"[""Western"", ""Snack"", ""Asian""]",1.338024023444876,103.7935302,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYW1LZNWPCBTV6/hero/97cfae1651024426b9784dc1ca125fbe_1570092282251968058.jpeg,4.0,"[1.338024023444876, 103.7935302]",4,6
8462,Ah Yat Seafood,Ah Yat Seafood - The Grandstand #03-01/02,"[""Chinese"", ""Seafood"", ""Asian""]",1.3370038400000002,103.79388605,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD02240/hero/8124baf6ef886ea3cffb9a562606efd2,3.6,"[1.3370038400000002, 103.79388605]",4,6
8470,TungLok XiHe Peking Duck,TungLok XiHe Peking Duck - The Grandstand,"[""Chinese"", ""Seafood"", ""Asian"", ""Same Prices In-Store""]",1.337328775714866,103.79325308895704,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD09635/hero/TungLok_XiHe_Peking_Duck.png,4.4,"[1.337328775714866, 103.79325308895704]",4,6
8562,HotChic2,HotChic2 - The Grandstand,"[""Breakfast & Brunch"", ""Kids Friendly"", ""Local"", ""Pasta"", ""Western""]",1.337438,103.793161,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UFJF3JLPNEBA/hero/c7ebef8de8664c6d94321b7b06f0938e_1622869369688260758.jpeg,,"[1.337438, 103.793161]",4,6
8618,Wooftopia Pet Cafe,Wooftopia Pet Cafe - The Grandstand,"[""Western"", ""Coffee"", ""Same Prices In-Store"", ""Tea"", ""Pasta""]",1.3375916666666663,103.79294833333331,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDVVPCXTBVZL6/hero/5526e1b5886a4ca187c22ff14727f2e3_1587293458214728135.jpg,,"[1.3375916666666663, 103.79294833333331]",4,6
8622,Napolizz Pizza,Napolizz Pizza - The Grandstand,"[""Pizza"", ""Western"", ""Pasta"", ""Salad"", ""Same Prices In-Store""]",1.338102,103.793394,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NTRNCCL3AKET/hero/aba3e149b30b447199a6289ee50dc1e3_1619097760544718862.jpeg,,"[1.338102, 103.793394]",4,6
8672,HotChic2,HotChic2 - The Grandstand,"[""Local"", ""Western"", ""Pasta"", ""Steak"", ""Kids Friendly""]",1.3382765467807534,103.79342033896371,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJAMEVALK2HTT/hero/34d5985ab4f54a1ab248d788fdd66e46_1622261125739735453.png,4.6,"[1.3382765467807534, 103.79342033896371]",4,6
8687,Boost Juice Bars,Boost Juice Bars - The Grandstand #01-04,"[""Local"", ""Healthy"", ""Beverages""]",1.3378836321226604,103.79348946923076,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZBUJ3JELB5ZA6/hero/d4a4af2bc59945d6be3bf6803c058eb5_1587632080309191518.jpeg,4.5,"[1.3378836321226604, 103.79348946923076]",4,6
8730,Let's Eat!,Let's Eat! - The Grandstand,"[""Asian"", ""Noodles"", ""Local""]",1.3376808740346628,103.7935561368421,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEHLAT2T7MXGT/hero/62a7fc4c5c3f4d74bb32211fe7fda2de_1591949461910558015.jpeg,4.4,"[1.3376808740346628, 103.7935561368421]",4,6
8737,Riders Cafe,Riders Cafe - Fairways Drive,"[""Breakfast & Brunch"", ""Burger"", ""Pasta"", ""Vegan""]",1.3429172,103.7971475,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJYTNDWJXWWV2/hero/58c0f73f837240448b5a62b983efcfce_1591583077169586576.jpg,4.8,"[1.3429172, 103.7971475]",4,6
9138,Biryani Lah,Biryani Lah - The Grandstand,"[""Asian"", ""Indian"", ""Indonesian"", ""Local"", ""Malaysian""]",1.339137,103.792795,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TBVCCFJEWHR2/hero/195f2f2c332a41e1ab98dd8da8343b91_1620195871092226114.jpeg,,"[1.339137, 103.792795]",4,6
9140,Casa Roma,Casa Roma - The GrandStand #01-08,"[""Italian"", ""Pasta"", ""Pizza""]",1.337732,103.7935453,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD00421/hero/90bc9c553c36d8a6b122a001af44a47c,3.8,"[1.337732, 103.7935453]",4,6
9205,The Cake Shop,The Cake Shop - 90 Bras Basah Road,"[""Cake"", ""Mart"", ""Snacks"", ""Dessert"", ""Bakery""]",1.337947199922615,103.79351775825732,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD11526/hero/08a6750543a14989821da0798179bd29_1596791647340079713.jpeg,4.4,"[1.337947199922615, 103.79351775825732]",4,6
9233,Royal Thai Cuisine,Royal Thai Cuisine - Bukit Timah,"[""Dessert"", ""Salad"", ""Thai""]",1.34549,103.79695162257744,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD05398/hero/upload-photo-Hero_Photo_dc1d2deef7e04922879741b6d6414ee4_1556094097592385058.jpeg,4.7,"[1.34549, 103.79695162257744]",4,6
11316,Huats Kee Fishhead Steamboat,Huats Kee Fishhead Steamboat - The Grandstand #01-05,"[""Asian"", ""Chinese"", ""Local""]",1.3372556264781537,103.7935697157264,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZEGTTMBPGNVAJ/hero/4b29c0b6fe224e5dba8e0a4b2ee8565f_1592379947088167929.jpeg,4.1,"[1.3372556264781537, 103.7935697157264]",4,6
11779,Napolizz Pizza,Napolizz Pizza - The Grandstand ,"[""Italian"", ""Pizza""]",1.336918105,103.7933898,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UGVLCFRNDVAX/hero/66b978a47525473fa78ddd6ab8d667d6_1622700917565520133.jpeg,,"[1.336918105, 103.7933898]",4,6
