Unnamed: 0,name,address,cuisine,lat,lon,image_url,rating,coordinates,square_i,square_j
639,Priority Pasta by The Priority Club,Priority Pasta by The Priority Club - Tic Tech Centre,"[""Pasta"", ""Western"", ""Tea"", ""Fast Food""]",1.3077575,103.7577887,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EAA4BJLGDVET/hero/de0313bfbc0940239d9af8fcaf15b5a7_1614326149933785363.jpeg,1.0,"[1.3077575, 103.7577887]",2,4
942,Korean Fried Chicken,Korean Fried Chicken - Tic Tech Centre [Islandwide Delivery],"[""Chicken"", ""Fast Food"", ""Fried Chicken"", ""Korean""]",1.3067356168349704,103.75748702998368,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DDAAUBEFAXJX/hero/e6a6a7455e014c84b41d8c7217ba948a_1615177833416502134.jpeg,4.0,"[1.3067356168349704, 103.75748702998368]",2,4
1083,Kinmoo,Kinmoo - Pandan Crescent [Islandwide Delivery],"[""Thai"", ""Islandwide Delivery""]",1.3072218075445932,103.75786348144317,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLJWGJUNJN1GX/hero/624419da98cf49908ea3c372c39f32ce_1583212014114872220.jpg,5.0,"[1.3072218075445932, 103.75786348144317]",2,4
1111,Fresh Off The Boat,Fresh Off The Boat - Tic Tech Centre [Islandwide Delivery],"[""Convenience"", ""Fast Food"", ""Seafood"", ""Western""]",1.3074005,103.757783225,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KBR6VTTBUBG2/hero/0b5e33e84c814f8f825fcd7095dc89c7_1612177250903293936.jpg,4.0,"[1.3074005, 103.757783225]",2,4
1118,Priority Pizza by The Priority Club,Priority Pizza by The Priority Club - Tic Tech Centre,"[""Pizza"", ""Western"", ""Tea"", ""Fast Food""]",1.307778275,103.75781335,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EAA4BKEXNWNJ/hero/000781ebcdd3401599f99a33d7078124_1620386196035376866.jpeg,4.8,"[1.307778275, 103.75781335]",2,4
2293,Jollibee,Jollibee - Tic Tech Centre,"[""Western"", ""Filipino"", ""Chicken"", ""Halal"", ""Fast Food""]",1.30727982718777,103.75783115917984,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2AWLRCDLUN3EX/hero/bd1f9549a4ce4f1b9207bc46c06d3cf4_1601354713046076804.jpeg,4.4,"[1.30727982718777, 103.75783115917984]",2,4
2296,Panini Italiani by dapaolo,Panini Italiani by dapaolo - Tic Tech Centre,"[""Italian"", ""Pizza"", ""Sandwiches""]",1.3076505169839834,103.75782856433932,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZN2ABKVLECUL6/hero/c39f2a4ce8b641df89f02a1c0b4da695_1599839914971399428.jpeg,4.4,"[1.3076505169839834, 103.75782856433932]",2,4
2340,Takagi Ramen,Takagi Ramen - Tic Tech Centre,"[""Bubble Tea"", ""Japanese"", ""Noodles"", ""Asian""]",1.3072893465661792,103.75786330701492,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZNXSAUXTXKZJT/hero/dca29a40138846f39ad8c77df35dd256_1621312403607415497.jpeg,4.3,"[1.3072893465661792, 103.75786330701492]",2,4
2344,Da Paolo Pasta Bar,Da Paolo Pasta Bar - Tic Tech Centre,"[""Italian"", ""Pizza"", ""Sandwiches""]",1.30759695,103.7577811,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZN2BBDYBABANX/hero/435ce99f34544ffeb60158721b82a301_1602125940104336273.jpeg,3.7,"[1.30759695, 103.7577811]",2,4
2458,Kelate,Kelate - Tic Tech Centre,"[""Asian"", ""Malaysian"", ""Noodles""]",1.30644109283128,103.757157247927,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NTL4CKBFWHVX/hero/f81cb3e49eb342138b06f8ccd2a2c2fe_1619056849220917960.jpg,,"[1.30644109283128, 103.757157247927]",2,4
2463,Muchos Nachos by Poke Theory,Muchos Nachos by Poke Theory - Tic Tech Centre ,"[""Healthy""]",1.30715,103.75742,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NBVVLCTAJATX/hero/ed246b9350d94bee9af0948707184104_1618199381725535014.jpeg,,"[1.30715, 103.75742]",2,4
2477,Tok Tok Indonesian Soup House,Tok Tok Indonesian Soup House - Tic Tech Centre,"[""Asian"", ""Indonesian"", ""Noodles"", ""Snack"", ""Soup""]",1.307540991869118,103.75762931209186,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2KXLPLZN7CVA6/hero/5090f731d2af4be587458dc38f64558c_1613459772087254971.jpeg,4.9,"[1.307540991869118, 103.75762931209186]",2,4
2488,Beano,Beano - Tic Tech Centre,"[""Asian"", ""Dessert"", ""Local"", ""Beverages""]",1.30644109283128,103.757157247927,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UEL6CJJUXZE2/hero/8f7c2988a57c41ef8aef792d831acd4d_1622516044732315883.jpeg,,"[1.30644109283128, 103.757157247927]",2,4
2489,AFC Kitchen,AFC Kitchen - Tic Tech Centre,"[""Chicken"", ""Local""]",1.307678,103.7578145,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2ADLYAVUFE1V6/hero/c7bdae3396ba4035a252953892ffe50d_1600355413024517591.jpg,1.0,"[1.307678, 103.7578145]",2,4
2546,MOS Burger,MOS Burger - Tic Tech Centre,"[""Burger""]",1.3067644718908866,103.75746993154758,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2BCGTJAGELHTA/hero/ec4f0a12ae64430aa8bfeeb78bd7d266_1621396070458479809.jpg,4.0,"[1.3067644718908866, 103.75746993154758]",2,4
2551,Poke Theory,Poke Theory - Tic Tech Centre,"[""Healthy"", ""Halal"", ""Salad"", ""Western"", ""Vegan""]",1.3066276309794205,103.75715754675952,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MVJ2CKLNBZKA/hero/d6a5ca6144ff4fe4a7f34099219b4278_1617285381333210670.jpeg,4.5,"[1.3066276309794205, 103.75715754675952]",2,4
2588,Little Caesars Pizza,Little Caesars Pizza - Tic Tech Centre,"[""Italian"", ""Western"", ""Pizza""]",1.3076740261639122,103.7578387,https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CZLGGCBJLVMCVN/photos_optimized/138c20b6935b4394a0eb3b997aa5c6be_1594631577358400053.jpeg,4.1,"[1.3076740261639122, 103.7578387]",2,4
2714,Da Paolo Pizza Bar,Da Paolo Pizza Bar - Tic Tech Centre,"[""Italian"", ""Pizza"", ""Sandwiches""]",1.3071562503509,103.75794749696291,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZN2ABKVLCC1FA/hero/7b42ca09fe1c409ab803df1a035665eb_1599840802448183331.jpeg,3.7,"[1.3071562503509, 103.75794749696291]",2,4
2717,Annabella Patisserie Macarons,Annabella Patisserie Macarons - Pandan Crescent,"[""Halal"", ""Groceries"", ""Bakery & Cake"", ""Dessert""]",1.3073433113255106,103.75784174443834,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2EWC663GKMUSA/hero/2279ae3a03294e4c859ccbf5c93b9d31_1609333575434096272.jpeg,4.6,"[1.3073433113255106, 103.75784174443834]",2,4
2721,Mom's Touch,Mom's Touch - Tic Tech Centre,"[""Chicken"", ""Burger""]",1.3077031989970322,103.7578730751688,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJBEATERY3FFE/hero/d845de50d82f4869a4dd88e1c7d582cc_1591758835918342916.png,4.4,"[1.3077031989970322, 103.7578730751688]",2,4
3003,Streets of Soba by Poke Theory,Streets of Soba by Poke Theory - Tic Tech Centre,"[""Asian"", ""Healthy"", ""Japanese""]",1.30644109283128,103.757157247927,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2TTJ7VEG3BCAA/hero/d599aea37f9f4c95949c7d6c8722f61f_1621059876393682611.jpeg,,"[1.30644109283128, 103.757157247927]",2,4
3007,Little Sheep 小肥羊,Little Sheep 小肥羊 - Tic Tech Centre,"[""Chinese""]",1.307701,103.7578123375,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZJBEATUCXXTE2/hero/93ae33028c154ae78525cdd3f1d92677_1591758637407071519.jpeg,3.2,"[1.307701, 103.7578123375]",2,4
5016,The Ice Cream Store,The Ice Cream Store - Tic Tech Centre,"[""Ice Cream"", ""Mart""]",1.30715,103.75742,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2NKARCGEPLXJ6/hero/01f67a0a763c42618784ed6180e46ba1_1618920525010140034.jpeg,,"[1.30715, 103.75742]",2,4
5175,Poke Theory,Poke Theory - Tic Tech Centre ,"[""Healthy"", ""Halal"", ""Salad"", ""Western"", ""Vegetarian""]",1.3071411859100115,103.7575331811589,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2MVJ2N1CNC1VT/hero/80e14ff71b574bd889c4a9d318f5a89b_1617285979697583760.jpeg,4.5,"[1.3071411859100115, 103.7575331811589]",2,4
5257,Cheers @ Esso,Cheers @ Esso - Jalan Buroh,"[""Mart""]",1.3097024,103.7549283,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2LCGNTTPFKDNJ/hero/37db7a9edfd14f3eac96fb8f8c2f6a7d_1621875391447323335.jpg,1.0,"[1.3097024, 103.7549283]",2,4
