Unnamed: 0,name,address,cuisine,lat,lon,image_url,rating,coordinates,square_i,square_j
6834,Hwa Kee Barbecue Pork Noodle,Hwa Kee Barbecue Pork Noodle - East Coast Lagoon Food Village [Stall 45],"[""Local"", ""Noodles""]",1.307034459897603,103.9347311,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYWKAKL3AF6ZKA/hero/0fb87a8f316c4abfb9094d1cb0b1e3c8_1614563076989517917.jpeg,4.6,"[1.307034459897603, 103.9347311]",2,11
6966,Blue Planet Creamery,Blue Planet Creamery - Mandarin Gardens,"[""Mart"", ""Ice Cream"", ""Dessert""]",1.307583333333333,103.9233609,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZMYLJAYLBJCJA/hero/c4c08950c24543519d146cb9b8289d2a_1597627448388669561.png,4.1,"[1.307583333333333, 103.9233609]",2,11
6969,Wangzi Chufang,Wangzi Chufang - East Coast Seafood Centre,"[""Chinese""]",1.305806,103.929679,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2UGUEVJRCMCC6/hero/afbb226c4d574e09a9263cefb6915230_1622689248829137670.jpg,,"[1.305806, 103.929679]",2,11
6976,KNS Restaurant,KNS Restaurant - East Coast Parkway,"[""Indian"", ""Chicken""]",1.3045255048212636,103.924098,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYMCJ7V3DELDCT/hero/c9f3f2a048c54e51a9da499b17b52247_1597490895756883607.jpeg,3.0,"[1.3045255048212636, 103.924098]",2,11
7032,Long Beach UDMC,Long Beach UDMC - East Coast Seafood Centre,"[""Local"", ""Chinese"", ""Seafood""]",1.3052093,103.93006,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZLAEYXTNRB2NJ/hero/dc61c31b0d5a46d5ae0e36cc319133a8_1594033497306469533.jpeg,5.0,"[1.3052093, 103.93006]",2,11
7050,Laguna Mart,Laguna Mart - Laguna park,"[""Convenience"", ""Groceries"", ""Mart""]",1.3097291,103.93137166666664,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-C2DBAB2ZWE5YME/hero/a50bdbd527d54e38b659fc96677e3dcd_1611549759811847768.jpg,4.0,"[1.3097291, 103.93137166666664]",2,11
7084,38 Barbeque Seafood,38 Barbeque Seafood - East Coast Lagoon Food Village [Stall 38],"[""Chinese"", ""Local"", ""Seafood"", ""Same Prices In-Store"", ""BBQ""]",1.3071762,103.93475626666668,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CZDZL7NABEUVNE/hero/f134443289af4e8cb6a0868ab0ff6f8b_1587726835237192596.png,4.0,"[1.3071762, 103.93475626666668]",2,11
7085,JUMBO Seafood,JUMBO Seafood - East Coast,"[""Chinese"", ""Local"", ""Seafood""]",1.3052152126173175,103.9304528,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/SGDD01672/hero/upload-photo-Hero_Photo_2e64252ec0a34596a048fd5f52f819e4_1554786105811444908.jpeg,4.5,"[1.3052152126173175, 103.9304528]",2,11
7102,Soon Huat Satay Beehoon,Soon Huat Satay Beehoon - East Coast Lagoon Food Village  [Stall 17],"[""Asian"", ""Chinese"", ""Same Prices In-Store""]",1.3069773382330596,103.93505195,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYN1J3K3LN3UWA/hero/79089711a5494b86a2f48ed1b5d2dc4b_1570583472741883856.jpeg,4.6,"[1.3069773382330596, 103.93505195]",2,11
7171,Han Jia Bak Kut Teh . Pork Leg,Han Jia Bak Kut Teh . Pork Leg - East Coast Lagoon Food Village [Stall 42],"[""Local"", ""Beverages""]",1.3071071666666667,103.93473070792874,https://d1sag4ddilekf6.cloudfront.net/compressed/merchants/4-CYLXGEUVMFLGTN/hero/a4044a46303348e9b6155db6adf3e680_1561346611008502922.jpeg,4.4,"[1.3071071666666667, 103.93473070792874]",2,11
